"Zipcode","time","summary","icon","sunriseTime","sunsetTime","moonPhase","precipIntensity","precipProbability","temperatureMin","temperatureMinTime","temperatureMax","temperatureMaxTime","apparentTemperatureMin","apparentTemperatureMinTime","apparentTemperatureMax","apparentTemperatureMaxTime","dewPoint","windSpeed","windBearing","humidity","pressure","visibility","cloudCover","precipIntensityMax","precipIntensityMaxTime","precipType","precipAccumulation","ozone"
67801,2013-01-17 00:00:00,"Clear throughout the day.","clear-day",2013-01-17 07:54:30,2013-01-17 17:48:13,0.21,0,0,24.24,2013-01-17 07:00:00,53.87,2013-01-17 15:00:00,15.92,2013-01-17 07:00:00,53.87,2013-01-17 15:00:00,22.47,5.84,276,0.59,1030.77,10,0,0,NA,NA,NA,NA
67801,2013-01-18 00:00:00,"Clear throughout the day.","clear-day",2013-01-18 07:54:05,2013-01-18 17:49:17,0.24,0,0,31.26,2013-01-18 01:00:00,58.83,2013-01-18 16:00:00,22.08,2013-01-18 06:00:00,58.83,2013-01-18 16:00:00,24.64,13.3,218,0.54,1021.89,10,0,0,NA,NA,NA,NA
67801,2013-01-19 00:00:00,"Clear throughout the day.","clear-day",2013-01-19 07:53:38,2013-01-19 17:50:22,0.27,0,0,29.18,2013-01-19 08:00:00,61.92,2013-01-19 15:00:00,21.09,2013-01-19 08:00:00,61.92,2013-01-19 15:00:00,18.8,7.11,332,0.43,1020.25,10,0,0,NA,NA,NA,NA
67801,2013-01-20 00:00:00,"Clear throughout the day.","clear-day",2013-01-20 07:53:09,2013-01-20 17:51:27,0.3,0,0,21.53,2013-01-20 23:00:00,53.88,2013-01-20 16:00:00,11.43,2013-01-20 23:00:00,53.88,2013-01-20 16:00:00,20.93,3.07,75,0.57,1023.92,10,0,0,NA,NA,NA,NA
67801,2013-01-21 00:00:00,"Clear throughout the day.","clear-day",2013-01-21 07:52:38,2013-01-21 17:52:32,0.33,0,0,13.56,2013-01-21 07:00:00,41.95,2013-01-21 16:00:00,5.99,2013-01-21 08:00:00,35.58,2013-01-21 16:00:00,14.84,5.55,196,0.66,1027.11,9.97,0.01,0,NA,NA,NA,NA
67801,2013-01-22 00:00:00,"Clear throughout the day.","clear-day",2013-01-22 07:52:05,2013-01-22 17:53:38,0.36,0,0,19.17,2013-01-22 08:00:00,44.23,2013-01-22 16:00:00,10.68,2013-01-22 07:00:00,41.45,2013-01-22 16:00:00,17.43,2.56,117,0.63,1022.4,10,0,0,NA,NA,NA,NA
67801,2013-01-23 00:00:00,"Clear throughout the day.","clear-day",2013-01-23 07:51:31,2013-01-23 17:54:44,0.39,0,0,22.08,2013-01-23 02:00:00,62.08,2013-01-23 15:00:00,11.84,2013-01-23 02:00:00,62.08,2013-01-23 15:00:00,20.48,1.68,315,0.56,1022.51,9.93,0,0,NA,NA,NA,NA
67801,2013-01-24 00:00:00,"Mostly cloudy until evening.","partly-cloudy-day",2013-01-24 07:50:54,2013-01-24 17:55:51,0.42,0,0,19.11,2013-01-24 05:00:00,27.15,2013-01-24 17:00:00,7.65,2013-01-24 04:00:00,19.06,2013-01-24 17:00:00,16.21,4.26,69,0.75,1024.41,8.85,0.55,0,NA,NA,NA,NA
67801,2013-01-25 00:00:00,"Clear throughout the day.","clear-day",2013-01-25 07:50:16,2013-01-25 17:56:58,0.45,0,0,24.25,2013-01-25 07:00:00,53.76,2013-01-25 16:00:00,15.24,2013-01-25 07:00:00,53.76,2013-01-25 16:00:00,22.13,0.85,322,0.57,1022.98,9.36,0.01,0,NA,NA,NA,NA
67801,2013-01-26 00:00:00,"Mostly cloudy starting in the evening.","partly-cloudy-night",2013-01-26 07:49:37,2013-01-26 17:58:05,0.48,0,0,28.14,2013-01-26 08:00:00,52.06,2013-01-26 15:00:00,19.71,2013-01-26 08:00:00,52.06,2013-01-26 15:00:00,28.05,13.69,168,0.63,1017.85,8.75,0.24,0,NA,NA,NA,NA
67801,2013-01-27 00:00:00,"Clear throughout the day.","clear-day",2013-01-27 07:48:55,2013-01-27 17:59:12,0.52,0,0,38.08,2013-01-27 23:00:00,66.92,2013-01-27 14:00:00,31.6,2013-01-27 04:00:00,66.92,2013-01-27 14:00:00,37.15,7.75,191,0.66,1006.86,8.88,0.05,0,NA,NA,NA,NA
67801,2013-01-28 00:00:00,"Windy in the afternoon and mostly cloudy overnight.","wind",2013-01-28 07:48:12,2013-01-28 18:00:20,0.55,0,0,31.07,2013-01-28 08:00:00,71.92,2013-01-28 15:00:00,23.43,2013-01-28 08:00:00,71.92,2013-01-28 15:00:00,32.24,14.13,202,0.57,1004.8,8.34,0.01,0,NA,NA,NA,NA
67801,2013-01-29 00:00:00,"Snow (under 1 in.) starting in the evening.","snow",2013-01-29 07:47:27,2013-01-29 18:01:27,0.58,0.0036,0.62,28.1,2013-01-29 23:00:00,43.54,2013-01-29 00:00:00,14.96,2013-01-29 23:00:00,35.34,2013-01-29 00:00:00,29.64,16.06,357,0.82,1004,7.46,0.98,0.0255,2013-01-29 21:00:00,"rain",NA,NA
67801,2013-01-30 00:00:00,"Mostly cloudy in the morning.","partly-cloudy-night",2013-01-30 07:46:40,2013-01-30 18:02:35,0.62,0,0,21.32,2013-01-30 09:00:00,33.26,2013-01-30 17:00:00,9.51,2013-01-30 10:00:00,25.69,2013-01-30 17:00:00,18.48,11.89,304,0.71,1014.35,9.6,0.3,0,NA,NA,NA,NA
67801,2013-01-31 00:00:00,"Partly cloudy until evening.","partly-cloudy-day",2013-01-31 07:45:51,2013-01-31 18:03:43,0.65,0,0,18.17,2013-01-31 23:00:00,36.78,2013-01-31 12:00:00,9.24,2013-01-31 22:00:00,28.14,2013-01-31 12:00:00,18.47,3.1,16,0.71,1021.96,9.86,0.32,0,NA,NA,NA,NA
67801,2013-02-01 00:00:00,"Clear throughout the day.","clear-day",2013-02-01 07:45:01,2013-02-01 18:04:51,0.69,0,0,15.87,2013-02-01 05:00:00,43.87,2013-02-01 17:00:00,1.89,2013-02-01 04:00:00,37.37,2013-02-01 17:00:00,15.52,10.68,197,0.64,1024.47,9.74,0.07,0,NA,NA,NA,NA
67801,2013-02-02 00:00:00,"Clear throughout the day.","clear-day",2013-02-02 07:44:10,2013-02-02 18:05:58,0.72,0,0,29.54,2013-02-02 07:00:00,55.82,2013-02-02 16:00:00,20.73,2013-02-02 07:00:00,55.82,2013-02-02 16:00:00,24.09,9.58,299,0.57,1025.21,10,0.01,0,NA,NA,NA,NA
67801,2013-02-03 00:00:00,"Clear throughout the day.","clear-day",2013-02-03 07:43:17,2013-02-03 18:07:06,0.76,0,0,27.87,2013-02-03 08:00:00,60.35,2013-02-03 16:00:00,20.78,2013-02-03 08:00:00,60.35,2013-02-03 16:00:00,21.61,7.42,179,0.45,1018.97,10,0,0,NA,NA,NA,NA
67801,2013-02-04 00:00:00,"Clear throughout the day.","clear-day",2013-02-04 07:42:22,2013-02-04 18:08:14,0.8,0,0,31.11,2013-02-04 08:00:00,54.7,2013-02-04 17:00:00,20.98,2013-02-04 07:00:00,54.7,2013-02-04 17:00:00,23.31,3.22,356,0.52,1013.02,10,0,0,NA,NA,NA,NA
67801,2013-02-05 00:00:00,"Clear throughout the day.","clear-day",2013-02-05 07:41:25,2013-02-05 18:09:21,0.83,0,0,26.05,2013-02-05 07:00:00,61.86,2013-02-05 16:00:00,18.06,2013-02-05 07:00:00,61.86,2013-02-05 16:00:00,22.19,0.29,282,0.47,1015.34,9.97,0,0,NA,NA,NA,NA
67801,2013-02-06 00:00:00,"Foggy overnight.","fog",2013-02-06 07:40:28,2013-02-06 18:10:29,0.87,0,0,32.62,2013-02-06 06:00:00,64.77,2013-02-06 16:00:00,23.6,2013-02-06 07:00:00,64.77,2013-02-06 16:00:00,34.94,11.65,169,0.65,1010.89,8.34,0.26,0,NA,NA,NA,NA
67801,2013-02-07 00:00:00,"Mostly cloudy in the morning.","partly-cloudy-night",2013-02-07 07:39:28,2013-02-07 18:11:36,0.91,3e-04,0.13,34.5,2013-02-07 23:00:00,55.71,2013-02-07 15:00:00,29.54,2013-02-07 23:00:00,55.71,2013-02-07 15:00:00,28.78,12.7,5,0.56,1016.65,8.59,0.34,0.0037,2013-02-07 03:00:00,"rain",NA,NA
67801,2013-02-08 00:00:00,"Clear throughout the day.","clear-day",2013-02-08 07:38:28,2013-02-08 18:12:43,0.95,0,0,26.07,2013-02-08 05:00:00,53.45,2013-02-08 16:00:00,17.34,2013-02-08 03:00:00,53.45,2013-02-08 16:00:00,20.79,13.85,174,0.52,1021.31,9.87,0,0,NA,NA,NA,NA
67801,2013-02-09 00:00:00,"Mostly cloudy throughout the day and windy starting in the afternoon, continuing until evening.","wind",2013-02-09 07:37:26,2013-02-09 18:13:50,0.98,0,0,33.09,2013-02-09 08:00:00,53.85,2013-02-09 14:00:00,22.21,2013-02-09 08:00:00,53.85,2013-02-09 14:00:00,32.55,21.56,159,0.72,1007.48,7.1,0.47,0,NA,NA,NA,NA
67801,2013-02-10 00:00:00,"Windy until afternoon and partly cloudy starting in the afternoon, continuing until evening.","wind",2013-02-10 07:36:22,2013-02-10 18:14:56,0.02,0,0,24.64,2013-02-10 23:00:00,45.89,2013-02-10 16:00:00,14.8,2013-02-10 23:00:00,36.32,2013-02-10 16:00:00,21.07,17.68,293,0.54,1006.09,9.97,0.13,0,NA,NA,NA,NA
67801,2013-02-11 00:00:00,"Mostly cloudy overnight.","partly-cloudy-night",2013-02-11 07:35:17,2013-02-11 18:16:02,0.06,0,0,16.49,2013-02-11 07:00:00,42.96,2013-02-11 16:00:00,6.81,2013-02-11 07:00:00,42.96,2013-02-11 16:00:00,13.32,4.28,350,0.54,1021.67,10,0.06,0,NA,NA,NA,NA
67801,2013-02-12 00:00:00,"Mostly cloudy until evening.","partly-cloudy-day",2013-02-12 07:34:11,2013-02-12 18:17:09,0.09,1e-04,0.01,27.58,2013-02-12 23:00:00,42.73,2013-02-12 16:00:00,18.89,2013-02-12 23:00:00,42.73,2013-02-12 16:00:00,25.48,2.23,235,0.73,1018.38,9.12,0.69,9e-04,2013-02-12 03:00:00,"snow",0.018,NA
67801,2013-02-13 00:00:00,"Clear throughout the day.","clear-day",2013-02-13 07:33:04,2013-02-13 18:18:14,0.12,0,0,19.27,2013-02-13 02:00:00,54.72,2013-02-13 16:00:00,10.17,2013-02-13 05:00:00,54.72,2013-02-13 16:00:00,15.07,8.78,275,0.48,1015.8,9.91,0,0,NA,NA,NA,NA
67801,2013-02-14 00:00:00,"Mostly cloudy throughout the day.","partly-cloudy-day",2013-02-14 07:31:55,2013-02-14 18:19:20,0.15,0,0,29.15,2013-02-14 05:00:00,45.01,2013-02-14 14:00:00,21.05,2013-02-14 03:00:00,39.67,2013-02-14 14:00:00,24.24,9.98,342,0.65,1020.37,10,0.59,0,NA,NA,NA,NA
67801,2013-02-15 00:00:00,"Mostly cloudy until evening.","partly-cloudy-day",2013-02-15 07:30:45,2013-02-15 18:20:25,0.19,0,0,15.5,2013-02-15 07:00:00,41.91,2013-02-15 16:00:00,6.82,2013-02-15 03:00:00,35.89,2013-02-15 16:00:00,15.92,6.36,331,0.68,1029.41,9.52,0.37,0,NA,NA,NA,NA
67801,2013-02-16 00:00:00,"Partly cloudy starting in the afternoon, continuing until evening.","partly-cloudy-day",2013-02-16 07:29:34,2013-02-16 18:21:30,0.22,0,0,13.08,2013-02-16 01:00:00,60.87,2013-02-16 15:00:00,2.57,2013-02-16 01:00:00,60.87,2013-02-16 15:00:00,17.06,6.81,273,0.52,1022.55,10,0.1,0,NA,NA,NA,NA
67801,2013-02-17 00:00:00,"Clear throughout the day.","clear-day",2013-02-17 07:28:22,2013-02-17 18:22:34,0.25,0,0,24.07,2013-02-17 07:00:00,69.76,2013-02-17 15:00:00,15.47,2013-02-17 07:00:00,69.76,2013-02-17 15:00:00,17.58,8.93,200,0.36,1007.93,10,0,0,NA,NA,NA,NA
67801,2013-02-18 00:00:00,"Windy in the morning and partly cloudy until afternoon.","wind",2013-02-18 07:27:08,2013-02-18 18:23:38,0.28,0,0,24.02,2013-02-18 23:00:00,48.92,2013-02-18 15:00:00,17.77,2013-02-18 23:00:00,42.4,2013-02-18 15:00:00,18.55,16.62,342,0.44,1009.57,10,0.1,0,NA,NA,NA,NA
67801,2013-02-19 00:00:00,"Clear throughout the day.","clear-day",2013-02-19 07:25:54,2013-02-19 18:24:42,0.31,0,0,15.11,2013-02-19 07:00:00,47.94,2013-02-19 15:00:00,5.65,2013-02-19 07:00:00,42.12,2013-02-19 15:00:00,14.57,6.2,113,0.52,1022.97,9.97,0,0,NA,NA,NA,NA
67801,2013-02-20 00:00:00,"Snow (1–3 in.) in the morning and afternoon.","snow",2013-02-20 07:24:38,2013-02-20 18:25:45,0.34,0.009,0.66,27.09,2013-02-20 09:00:00,31.02,2013-02-20 01:00:00,12.59,2013-02-20 12:00:00,19.65,2013-02-20 01:00:00,25.1,22.12,129,0.86,1015.69,3.01,0.88,0.035,2013-02-20 17:00:00,"snow",2.089,NA
67801,2013-02-21 00:00:00,"Snow (10–14 in.) until afternoon, starting again in the evening.","snow",2013-02-21 07:23:22,2013-02-21 18:26:48,0.37,0.0329,0.88,9.35,2013-02-21 23:00:00,27.94,2013-02-21 00:00:00,-8.06,2013-02-21 22:00:00,14.58,2013-02-21 00:00:00,14.94,9.62,19,0.86,1010.82,3.11,0.74,0.3488,2013-02-21 17:00:00,"snow",12.97,NA
67801,2013-02-22 00:00:00,"Clear throughout the day.","clear-day",2013-02-22 07:22:04,2013-02-22 18:27:51,0.4,0,0,4.17,2013-02-22 07:00:00,26.06,2013-02-22 15:00:00,-15.45,2013-02-22 04:00:00,20.2,2013-02-22 15:00:00,8.67,7.89,299,0.79,1019.54,9.46,0,0,NA,NA,NA,NA
67801,2013-02-23 00:00:00,"Partly cloudy until afternoon.","partly-cloudy-day",2013-02-23 07:20:45,2013-02-23 18:28:53,0.43,0,0,9.65,2013-02-23 01:00:00,33.37,2013-02-23 14:00:00,-3.38,2013-02-23 02:00:00,23.81,2013-02-23 14:00:00,19.05,9.27,195,0.84,1014.36,5.56,0.11,0,NA,NA,NA,NA
67801,2013-02-24 00:00:00,"Mostly cloudy throughout the day and windy overnight.","wind",2013-02-24 07:19:26,2013-02-24 18:29:55,0.46,0,0,21.54,2013-02-24 09:00:00,32.76,2013-02-24 13:00:00,11.75,2013-02-24 07:00:00,26.78,2013-02-24 13:00:00,23.46,4.66,59,0.86,1010.04,5,0.54,0,NA,NA,NA,NA
67801,2013-02-25 00:00:00,"Windy until afternoon and snow (under 1 in.) in the morning.","snow",2013-02-25 07:18:05,2013-02-25 18:30:57,0.49,0.0044,0.57,27.22,2013-02-25 08:00:00,30.3,2013-02-25 14:00:00,10.7,2013-02-25 05:00:00,15.52,2013-02-25 14:00:00,25.91,26.94,4,0.89,1012.95,3.31,0.98,0.017,2013-02-25 10:00:00,"snow",1.053,NA
67801,2013-02-26 00:00:00,"Clear throughout the day.","clear-day",2013-02-26 07:16:44,2013-02-26 18:31:58,0.53,0,0,16.48,2013-02-26 08:00:00,33.25,2013-02-26 16:00:00,2.23,2013-02-26 08:00:00,26.32,2013-02-26 16:00:00,18.7,10.86,336,0.78,1012.44,9.75,0.16,0,NA,NA,NA,NA
67801,2013-02-27 00:00:00,"Mostly cloudy until afternoon.","partly-cloudy-day",2013-02-27 07:15:22,2013-02-27 18:32:58,0.56,0,0,16.78,2013-02-27 00:00:00,36.22,2013-02-27 14:00:00,3.68,2013-02-27 02:00:00,25.54,2013-02-27 14:00:00,20.36,14.46,330,0.76,1021.55,9.96,0.25,0,NA,NA,NA,NA
67801,2013-02-28 00:00:00,"Mostly cloudy overnight.","partly-cloudy-night",2013-02-28 07:13:59,2013-02-28 18:33:59,0.6,0,0,21.48,2013-02-28 07:00:00,39.79,2013-02-28 14:00:00,9.14,2013-02-28 07:00:00,33.21,2013-02-28 14:00:00,20.99,8.61,315,0.71,1024.96,9.99,0.02,0,NA,NA,NA,NA
67801,2013-03-01 00:00:00,"Mostly cloudy in the morning.","partly-cloudy-night",2013-03-01 07:12:35,2013-03-01 18:34:59,0.63,0,0,25.03,2013-03-01 23:00:00,36.57,2013-03-01 16:00:00,17.15,2013-03-01 09:00:00,28.65,2013-03-01 16:00:00,24.71,7.14,345,0.8,1025.99,9.17,0.39,0,NA,NA,NA,NA
67801,2013-03-02 00:00:00,"Overcast in the morning.","cloudy",2013-03-02 07:11:10,2013-03-02 18:35:58,0.67,0,0,21.81,2013-03-02 07:00:00,55.18,2013-03-02 16:00:00,13.48,2013-03-02 07:00:00,55.18,2013-03-02 16:00:00,28.26,5.04,233,0.75,1024.86,9.1,0.16,0,NA,NA,NA,NA
67801,2013-03-03 00:00:00,"Clear throughout the day.","clear-day",2013-03-03 07:09:45,2013-03-03 18:36:58,0.71,0,0,30.23,2013-03-03 07:00:00,58.58,2013-03-03 17:00:00,22.8,2013-03-03 07:00:00,58.58,2013-03-03 17:00:00,33.49,7.3,198,0.69,1009.05,9.6,0,0,NA,NA,NA,NA
67801,2013-03-04 00:00:00,"Mostly cloudy starting in the afternoon.","partly-cloudy-night",2013-03-04 07:08:19,2013-03-04 18:37:57,0.75,0,0,34.1,2013-03-04 05:00:00,51.41,2013-03-04 14:00:00,23,2013-03-04 20:00:00,51.41,2013-03-04 14:00:00,31.97,16.66,357,0.71,1008.04,9.21,0.28,0,NA,NA,NA,NA
67801,2013-03-05 00:00:00,"Clear throughout the day.","clear-day",2013-03-05 07:06:53,2013-03-05 18:38:55,0.78,0,0,23.02,2013-03-05 07:00:00,45.75,2013-03-05 16:00:00,10.76,2013-03-05 08:00:00,39.39,2013-03-05 16:00:00,14.21,11.76,337,0.48,1027.25,10,0,0,NA,NA,NA,NA
67801,2013-03-06 00:00:00,"Clear throughout the day.","clear-day",2013-03-06 07:05:25,2013-03-06 18:39:53,0.82,0,0,23.59,2013-03-06 04:00:00,49.48,2013-03-06 15:00:00,13.51,2013-03-06 08:00:00,41.95,2013-03-06 15:00:00,21.17,16.45,156,0.59,1023.87,10,0,0,NA,NA,NA,NA
67801,2013-03-07 00:00:00,"Clear throughout the day.","clear-day",2013-03-07 07:03:58,2013-03-07 18:40:51,0.86,1e-04,0.03,32.44,2013-03-07 05:00:00,68.81,2013-03-07 16:00:00,20.46,2013-03-07 07:00:00,68.81,2013-03-07 16:00:00,26.43,15.03,160,0.48,1014.19,10,0,0.0016,2013-03-07 22:00:00,"rain",NA,NA
67801,2013-03-08 00:00:00,"Mostly cloudy throughout the day.","partly-cloudy-day",2013-03-08 07:02:29,2013-03-08 18:41:49,0.89,0.0014,0.66,42.48,2013-03-08 01:00:00,62.89,2013-03-08 13:00:00,35.93,2013-03-08 03:00:00,62.89,2013-03-08 13:00:00,42.09,19.03,163,0.69,1010.45,9.56,0.4,0.034,2013-03-08 23:00:00,"rain",NA,NA
67801,2013-03-09 00:00:00,"Light rain in the morning and windy overnight.","rain",2013-03-09 07:01:01,2013-03-09 18:42:46,0.93,0.0019,0.51,34.08,2013-03-09 23:00:00,68.18,2013-03-09 15:00:00,22.9,2013-03-09 23:00:00,68.18,2013-03-09 15:00:00,40.86,8.69,205,0.7,1001.73,9.53,0.58,0.0115,2013-03-09 05:00:00,"rain",NA,NA
67801,2013-03-10 00:00:00,"Windy in the morning and mostly cloudy until afternoon.","wind",2013-03-10 07:59:31,2013-03-10 19:43:43,0.96,0,0,23.17,2013-03-10 23:00:00,36.83,2013-03-10 16:00:00,11.11,2013-03-10 07:00:00,24.16,2013-03-10 16:00:00,20.59,24.98,345,0.68,1014.48,8.62,0.64,0.0011,2013-03-10 07:00:00,NA,NA,NA
67801,2013-03-11 00:00:00,"Mostly cloudy starting in the evening.","partly-cloudy-night",2013-03-11 07:58:02,2013-03-11 19:44:40,0.99,0,0,17.55,2013-03-11 08:00:00,58.57,2013-03-11 16:00:00,5.79,2013-03-11 02:00:00,58.57,2013-03-11 16:00:00,18.57,6.45,322,0.52,1016.54,10,0.13,0,NA,NA,NA,NA
67801,2013-03-12 00:00:00,"Mostly cloudy in the morning.","partly-cloudy-night",2013-03-12 07:56:32,2013-03-12 19:45:37,0.04,0,0,30.93,2013-03-12 22:00:00,52.8,2013-03-12 17:00:00,24.27,2013-03-12 22:00:00,52.8,2013-03-12 17:00:00,25.58,10.42,344,0.56,1023.64,10,0.41,0,NA,NA,NA,NA
67801,2013-03-13 00:00:00,"Clear throughout the day.","clear-day",2013-03-13 07:55:01,2013-03-13 19:46:33,0.07,0,0,27.38,2013-03-13 04:00:00,66.53,2013-03-13 17:00:00,19.2,2013-03-13 06:00:00,66.53,2013-03-13 17:00:00,23.9,9.85,183,0.46,1025.75,10,0.01,0,NA,NA,NA,NA
67801,2013-03-14 00:00:00,"Clear throughout the day.","clear-day",2013-03-14 07:53:30,2013-03-14 19:47:29,0.1,0,0,41.05,2013-03-14 08:00:00,75.86,2013-03-14 16:00:00,33.82,2013-03-14 08:00:00,75.86,2013-03-14 16:00:00,30.3,3.68,240,0.39,1020.33,10,0,0,NA,NA,NA,NA
67801,2013-03-15 00:00:00,"Clear throughout the day.","clear-day",2013-03-15 07:51:59,2013-03-15 19:48:25,0.13,0,0,44.82,2013-03-15 03:00:00,81.88,2013-03-15 17:00:00,40.26,2013-03-15 06:00:00,79.34,2013-03-15 17:00:00,29.63,8,239,0.34,1010.86,10,0,0,NA,NA,NA,NA
