"Zipcode","time","summary","icon","sunriseTime","sunsetTime","moonPhase","precipIntensity","precipProbability","temperatureMin","temperatureMinTime","temperatureMax","temperatureMaxTime","apparentTemperatureMin","apparentTemperatureMinTime","apparentTemperatureMax","apparentTemperatureMaxTime","dewPoint","windSpeed","windBearing","humidity","pressure","visibility","cloudCover","precipIntensityMax","precipIntensityMaxTime","precipType","precipAccumulation","ozone"
70583,2013-01-11 00:00:00,"Overcast throughout the day.","cloudy",2013-01-11 07:06:58,2013-01-11 17:28:04,0.99,0.0014,0.52,62.34,2013-01-11 07:00:00,72,2013-01-11 21:00:00,62.34,2013-01-11 07:00:00,72,2013-01-11 21:00:00,62.63,2.42,141,0.88,1016.74,7.89,1,0.0118,2013-01-11 19:00:00,"rain",NA,NA
70583,2013-01-12 00:00:00,"Overcast throughout the day.","cloudy",2013-01-12 07:06:54,2013-01-12 17:28:54,0.04,0,0,70.17,2013-01-12 05:00:00,75.52,2013-01-12 14:00:00,70.17,2013-01-12 05:00:00,75.52,2013-01-12 14:00:00,68.85,10.81,161,0.89,1013.91,7.88,0.99,0,NA,NA,NA,NA
70583,2013-01-13 00:00:00,"Rain starting in the afternoon.","rain",2013-01-13 07:06:49,2013-01-13 17:29:44,0.07,0.0373,0.83,47.54,2013-01-13 23:00:00,73.52,2013-01-13 11:00:00,41.74,2013-01-13 23:00:00,73.52,2013-01-13 11:00:00,59.47,0.7,68,0.92,1013.85,7.74,1,0.1811,2013-01-13 17:00:00,"rain",NA,NA
70583,2013-01-14 00:00:00,"Rain in the morning and afternoon.","rain",2013-01-14 07:06:42,2013-01-14 17:30:35,0.11,0.0148,0.8,38.21,2013-01-14 16:00:00,47.85,2013-01-14 00:00:00,28.76,2013-01-14 15:00:00,42.36,2013-01-14 00:00:00,41.29,13.57,23,0.92,1019.64,7.46,1,0.1257,2013-01-14 04:00:00,"rain",NA,NA
70583,2013-01-15 00:00:00,"Rain until afternoon, starting again in the evening.","rain",2013-01-15 07:06:33,2013-01-15 17:31:26,0.14,0.0127,0.78,37.68,2013-01-15 23:00:00,43.2,2013-01-15 12:00:00,28.69,2013-01-15 23:00:00,36.89,2013-01-15 12:00:00,38.98,10.03,12,0.93,1017.25,6.62,1,0.0971,2013-01-15 07:00:00,"rain",NA,NA
70583,2013-01-16 00:00:00,"Overcast throughout the day.","cloudy",2013-01-16 07:06:23,2013-01-16 17:32:17,0.18,0.0026,0.54,36.34,2013-01-16 07:00:00,40.15,2013-01-16 17:00:00,28.54,2013-01-16 07:00:00,33.63,2013-01-16 17:00:00,35.63,10.18,338,0.91,1020.64,9.37,1,0.0143,2013-01-16 00:00:00,"rain",NA,NA
70583,2013-01-17 00:00:00,"Clear throughout the day.","clear-day",2013-01-17 07:06:11,2013-01-17 17:33:09,0.21,0,0,34.16,2013-01-17 07:00:00,55.96,2013-01-17 16:00:00,30.04,2013-01-17 06:00:00,55.96,2013-01-17 16:00:00,33.2,6.81,324,0.69,1026.97,9.82,0.06,0,NA,NA,NA,NA
70583,2013-01-18 00:00:00,"Partly cloudy overnight.","partly-cloudy-night",2013-01-18 07:05:58,2013-01-18 17:34:02,0.24,0,0,38.24,2013-01-18 00:00:00,59.32,2013-01-18 15:00:00,33.39,2013-01-18 07:00:00,59.32,2013-01-18 15:00:00,33.68,4.08,58,0.65,1031.44,9.87,0,0,NA,NA,NA,NA
70583,2013-01-19 00:00:00,"Mostly cloudy in the morning.","partly-cloudy-night",2013-01-19 07:05:43,2013-01-19 17:34:54,0.27,0,0,37.95,2013-01-19 02:00:00,63.79,2013-01-19 16:00:00,33.44,2013-01-19 01:00:00,63.79,2013-01-19 16:00:00,42.35,0.95,183,0.75,1026.55,8.48,0.23,0,NA,NA,NA,NA
70583,2013-01-20 00:00:00,"Clear throughout the day.","clear-day",2013-01-20 07:05:26,2013-01-20 17:35:47,0.3,0,0,39.65,2013-01-20 07:00:00,66.49,2013-01-20 15:00:00,39.65,2013-01-20 07:00:00,66.49,2013-01-20 15:00:00,42.2,1.99,15,0.72,1023.36,8.62,0.06,0,NA,NA,NA,NA
70583,2013-01-21 00:00:00,"Clear throughout the day.","clear-day",2013-01-21 07:05:08,2013-01-21 17:36:40,0.33,0,0,44.64,2013-01-21 06:00:00,68.14,2013-01-21 15:00:00,41.75,2013-01-21 06:00:00,68.14,2013-01-21 15:00:00,44.9,5.01,21,0.71,1022.43,8.73,0.03,0,NA,NA,NA,NA
70583,2013-01-22 00:00:00,"Mostly cloudy in the morning.","partly-cloudy-night",2013-01-22 07:04:48,2013-01-22 17:37:33,0.36,0,0,43.72,2013-01-22 07:00:00,66.96,2013-01-22 16:00:00,40.32,2013-01-22 07:00:00,66.96,2013-01-22 16:00:00,44.18,1.07,54,0.72,1025.71,9.53,0.12,0,NA,NA,NA,NA
70583,2013-01-23 00:00:00,"Foggy in the morning.","fog",2013-01-23 07:04:27,2013-01-23 17:38:26,0.39,0,0,45.81,2013-01-23 07:00:00,70.49,2013-01-23 14:00:00,45.81,2013-01-23 07:00:00,70.49,2013-01-23 14:00:00,50.47,5.35,182,0.79,1027.07,7.29,0.08,0,NA,NA,NA,NA
70583,2013-01-24 00:00:00,"Mostly cloudy until evening.","partly-cloudy-day",2013-01-24 07:04:04,2013-01-24 17:39:19,0.42,0,0,50.48,2013-01-24 06:00:00,72.5,2013-01-24 12:00:00,50.48,2013-01-24 06:00:00,72.5,2013-01-24 12:00:00,55.45,5.16,194,0.82,1025.24,8.23,0.41,0,NA,NA,NA,NA
70583,2013-01-25 00:00:00,"Foggy overnight.","fog",2013-01-25 07:03:39,2013-01-25 17:40:12,0.45,0,0,55.46,2013-01-25 05:00:00,74.97,2013-01-25 13:00:00,55.46,2013-01-25 05:00:00,74.97,2013-01-25 13:00:00,56.98,6.85,197,0.8,1022.44,8.65,0.12,0,NA,NA,NA,NA
70583,2013-01-26 00:00:00,"Foggy in the morning.","fog",2013-01-26 07:03:14,2013-01-26 17:41:06,0.48,0,0,54.63,2013-01-26 07:00:00,74.98,2013-01-26 14:00:00,54.63,2013-01-26 07:00:00,74.98,2013-01-26 14:00:00,57.05,4.35,175,0.84,1022.6,5.71,0.54,0,NA,NA,NA,NA
70583,2013-01-27 00:00:00,"Mostly cloudy starting in the afternoon.","partly-cloudy-night",2013-01-27 07:02:46,2013-01-27 17:41:59,0.52,0,0,56.5,2013-01-27 04:00:00,74.03,2013-01-27 13:00:00,56.5,2013-01-27 04:00:00,74.03,2013-01-27 13:00:00,58.72,7.84,147,0.8,1022.3,8.92,0.35,0,NA,NA,NA,NA
70583,2013-01-28 00:00:00,"Mostly cloudy throughout the day.","partly-cloudy-day",2013-01-28 07:02:17,2013-01-28 17:42:52,0.55,0,0,64.51,2013-01-28 01:00:00,74.67,2013-01-28 14:00:00,64.51,2013-01-28 01:00:00,74.67,2013-01-28 14:00:00,63.58,7.97,144,0.84,1021.02,9.76,0.85,0,NA,NA,NA,NA
70583,2013-01-29 00:00:00,"Overcast throughout the day and breezy starting in the evening.","wind",2013-01-29 07:01:47,2013-01-29 17:43:45,0.58,2e-04,0.19,67.19,2013-01-29 06:00:00,75.41,2013-01-29 12:00:00,67.19,2013-01-29 06:00:00,75.41,2013-01-29 12:00:00,67.57,14.44,166,0.87,1012.99,8.86,0.99,0.0048,2013-01-29 15:00:00,"rain",NA,NA
70583,2013-01-30 00:00:00,"Heavy rain in the morning and breezy in the afternoon.","rain",2013-01-30 07:01:15,2013-01-30 17:44:38,0.62,0.0208,0.87,44.97,2013-01-30 23:00:00,72.15,2013-01-30 01:00:00,43.26,2013-01-30 23:00:00,72.15,2013-01-30 01:00:00,43.78,9.36,284,0.62,1012.4,9.51,0.6,0.2958,2013-01-30 05:00:00,"rain",NA,NA
70583,2013-01-31 00:00:00,"Clear throughout the day.","clear-day",2013-01-31 07:00:41,2013-01-31 17:45:31,0.65,0,0,36.99,2013-01-31 07:00:00,60.85,2013-01-31 15:00:00,31.51,2013-01-31 07:00:00,60.85,2013-01-31 15:00:00,31.77,4.11,228,0.57,1025.27,9.99,0,0,NA,NA,NA,NA
70583,2013-02-01 00:00:00,"Clear throughout the day.","clear-day",2013-02-01 07:00:06,2013-02-01 17:46:24,0.69,0,0,45.81,2013-02-01 07:00:00,66.62,2013-02-01 16:00:00,43.13,2013-02-01 07:00:00,66.62,2013-02-01 16:00:00,40.69,1.24,86,0.63,1027.44,9.99,0,0,NA,NA,NA,NA
70583,2013-02-02 00:00:00,"Partly cloudy overnight.","partly-cloudy-night",2013-02-02 06:59:30,2013-02-02 17:47:16,0.72,0,0,45.36,2013-02-02 04:00:00,69.85,2013-02-02 14:00:00,45.36,2013-02-02 04:00:00,69.85,2013-02-02 14:00:00,48.47,2.99,177,0.76,1024.75,9.07,0.1,0,NA,NA,NA,NA
70583,2013-02-03 00:00:00,"Partly cloudy in the morning.","partly-cloudy-night",2013-02-03 06:58:52,2013-02-03 17:48:08,0.76,0,0,48.77,2013-02-03 23:00:00,68.65,2013-02-03 15:00:00,48.77,2013-02-03 23:00:00,68.65,2013-02-03 15:00:00,43.59,4.36,2,0.66,1023.54,7.83,0.19,0,NA,NA,NA,NA
70583,2013-02-04 00:00:00,"Light rain in the afternoon.","rain",2013-02-04 06:58:13,2013-02-04 17:49:00,0.8,8e-04,0.54,48.14,2013-02-04 00:00:00,66.32,2013-02-04 12:00:00,48.14,2013-02-04 00:00:00,66.32,2013-02-04 12:00:00,49.77,3.89,117,0.77,1016.32,9.85,0.49,0.0143,2013-02-04 15:00:00,"rain",NA,NA
70583,2013-02-05 00:00:00,"Rain in the morning.","rain",2013-02-05 06:57:33,2013-02-05 17:49:52,0.83,0.0044,0.71,55.59,2013-02-05 23:00:00,72.01,2013-02-05 14:00:00,55.59,2013-02-05 23:00:00,72.01,2013-02-05 14:00:00,57.89,1.71,79,0.86,1015.14,6.8,0.8,0.0542,2013-02-05 05:00:00,"rain",NA,NA
70583,2013-02-06 00:00:00,"Rain starting in the afternoon.","rain",2013-02-06 06:56:51,2013-02-06 17:50:43,0.87,0.0138,0.77,54,2013-02-06 04:00:00,67.38,2013-02-06 13:00:00,54,2013-02-06 04:00:00,67.38,2013-02-06 13:00:00,57.28,5.03,63,0.91,1016.97,4.28,0.81,0.0896,2013-02-06 19:00:00,"rain",NA,NA
70583,2013-02-07 00:00:00,"Mostly cloudy until afternoon.","partly-cloudy-day",2013-02-07 06:56:08,2013-02-07 17:51:34,0.91,0.0189,0.81,57.03,2013-02-07 05:00:00,69.67,2013-02-07 16:00:00,57.03,2013-02-07 05:00:00,69.67,2013-02-07 16:00:00,57.63,3.5,351,0.86,1013.46,8.33,0.56,0.1363,2013-02-07 03:00:00,"rain",NA,NA
70583,2013-02-08 00:00:00,"Foggy in the morning.","fog",2013-02-08 06:55:24,2013-02-08 17:52:25,0.95,0,0,53.38,2013-02-08 23:00:00,69.27,2013-02-08 13:00:00,53.38,2013-02-08 23:00:00,69.27,2013-02-08 13:00:00,55.37,5.46,341,0.83,1018.55,7.17,0.74,0,NA,NA,NA,NA
70583,2013-02-09 00:00:00,"Mostly cloudy throughout the day.","partly-cloudy-day",2013-02-09 06:54:38,2013-02-09 17:53:16,0.98,0,0,53.15,2013-02-09 03:00:00,68.17,2013-02-09 16:00:00,53.15,2013-02-09 03:00:00,68.17,2013-02-09 16:00:00,53.59,6.31,97,0.79,1019.65,9.99,0.65,0,NA,NA,NA,NA
70583,2013-02-10 00:00:00,"Overcast throughout the day.","cloudy",2013-02-10 06:53:51,2013-02-10 17:54:06,0.02,3e-04,0.19,64.01,2013-02-10 00:00:00,75.49,2013-02-10 15:00:00,64.01,2013-02-10 00:00:00,75.49,2013-02-10 15:00:00,67.75,11.67,172,0.88,1013.41,8.98,1,0.0048,2013-02-10 09:00:00,"rain",NA,NA
70583,2013-02-11 00:00:00,"Heavy rain in the morning and afternoon.","rain",2013-02-11 06:53:03,2013-02-11 17:54:55,0.06,0.0341,0.88,55.86,2013-02-11 23:00:00,71.34,2013-02-11 00:00:00,55.86,2013-02-11 23:00:00,71.34,2013-02-11 00:00:00,57.75,7.77,44,0.91,1016.91,7.71,0.99,0.352,2013-02-11 23:00:00,"rain",NA,NA
70583,2013-02-12 00:00:00,"Light rain in the afternoon.","rain",2013-02-12 06:52:13,2013-02-12 17:55:45,0.09,0.0044,0.71,55.68,2013-02-12 00:00:00,74.64,2013-02-12 15:00:00,55.68,2013-02-12 00:00:00,74.64,2013-02-12 15:00:00,59.61,1.18,0,0.91,1011.51,6.7,0.9,0.0505,2013-02-12 00:00:00,"rain",NA,NA
70583,2013-02-13 00:00:00,"Mostly cloudy until afternoon.","partly-cloudy-day",2013-02-13 06:51:23,2013-02-13 17:56:34,0.12,0,0,46.15,2013-02-13 23:00:00,58.63,2013-02-13 15:00:00,43.82,2013-02-13 21:00:00,58.63,2013-02-13 15:00:00,44.43,7.75,335,0.74,1016.16,10,0.39,0,NA,NA,NA,NA
70583,2013-02-14 00:00:00,"Clear throughout the day.","clear-day",2013-02-14 06:50:31,2013-02-14 17:57:22,0.15,0,0,39.15,2013-02-14 06:00:00,60.66,2013-02-14 15:00:00,36.83,2013-02-14 06:00:00,60.66,2013-02-14 15:00:00,38.75,2.75,3,0.69,1019.69,9.96,0,0,NA,NA,NA,NA
70583,2013-02-15 00:00:00,"Mostly cloudy overnight.","partly-cloudy-night",2013-02-15 06:49:38,2013-02-15 17:58:10,0.19,0,0,39.99,2013-02-15 07:00:00,65.15,2013-02-15 16:00:00,36.99,2013-02-15 06:00:00,65.15,2013-02-15 16:00:00,39.19,6.58,357,0.63,1021.11,9.92,0.09,0,NA,NA,NA,NA
70583,2013-02-16 00:00:00,"Clear throughout the day.","clear-day",2013-02-16 06:48:44,2013-02-16 17:58:58,0.22,5e-04,0.29,40.25,2013-02-16 23:00:00,55.32,2013-02-16 16:00:00,34.53,2013-02-16 07:00:00,55.32,2013-02-16 16:00:00,29.1,11.85,333,0.51,1025.71,9.99,0.13,0.0064,2013-02-16 02:00:00,"rain",NA,NA
70583,2013-02-17 00:00:00,"Clear throughout the day.","clear-day",2013-02-17 06:47:49,2013-02-17 17:59:45,0.25,0,0,36.79,2013-02-17 04:00:00,61.68,2013-02-17 14:00:00,36.33,2013-02-17 07:00:00,61.68,2013-02-17 14:00:00,37.67,8.06,156,0.65,1024.92,9.91,0,0,NA,NA,NA,NA
70583,2013-02-18 00:00:00,"Rain overnight.","rain",2013-02-18 06:46:53,2013-02-18 18:00:32,0.28,2e-04,0.19,51,2013-02-18 01:00:00,67.79,2013-02-18 13:00:00,51,2013-02-18 01:00:00,67.79,2013-02-18 13:00:00,53.73,12.26,157,0.77,1017.77,9.93,0.75,0.0048,2013-02-18 23:00:00,"rain",NA,NA
70583,2013-02-19 00:00:00,"Mostly cloudy in the morning.","partly-cloudy-night",2013-02-19 06:45:56,2013-02-19 18:01:18,0.31,0.0085,0.77,48.55,2013-02-19 23:00:00,65.37,2013-02-19 14:00:00,45.97,2013-02-19 23:00:00,65.37,2013-02-19 14:00:00,43.49,8.85,4,0.61,1021.22,10,0.22,0.0943,2013-02-19 00:00:00,"rain",NA,NA
70583,2013-02-20 00:00:00,"Mostly cloudy starting in the afternoon.","partly-cloudy-night",2013-02-20 06:44:58,2013-02-20 18:02:04,0.34,0,0,46.12,2013-02-20 06:00:00,60.66,2013-02-20 14:00:00,41.82,2013-02-20 06:00:00,60.66,2013-02-20 14:00:00,31.76,8.52,80,0.44,1020.09,10,0.28,0,NA,NA,NA,NA
70583,2013-02-21 00:00:00,"Overcast throughout the day.","cloudy",2013-02-21 06:43:59,2013-02-21 18:02:50,0.37,6e-04,0.51,55.33,2013-02-21 01:00:00,72.15,2013-02-21 16:00:00,55.33,2013-02-21 01:00:00,72.15,2013-02-21 16:00:00,55.97,10.61,149,0.74,1010.8,9.26,1,0.0114,2013-02-21 12:00:00,"rain",NA,NA
70583,2013-02-22 00:00:00,"Light rain in the morning.","rain",2013-02-22 06:42:59,2013-02-22 18:03:35,0.4,0.0041,0.68,58.85,2013-02-22 23:00:00,70.49,2013-02-22 00:00:00,58.85,2013-02-22 23:00:00,70.49,2013-02-22 00:00:00,53.94,7.96,34,0.71,1012.93,9.73,0.96,0.042,2013-02-22 10:00:00,"rain",NA,NA
70583,2013-02-23 00:00:00,"Partly cloudy until afternoon.","partly-cloudy-day",2013-02-23 06:41:58,2013-02-23 18:04:19,0.43,0,0,52.03,2013-02-23 07:00:00,63.61,2013-02-23 17:00:00,52.03,2013-02-23 07:00:00,63.61,2013-02-23 17:00:00,49.65,7.37,18,0.76,1013.52,9.99,0.37,0,NA,NA,NA,NA
70583,2013-02-24 00:00:00,"Rain starting in the evening.","rain",2013-02-24 06:40:56,2013-02-24 18:05:04,0.46,0.0188,0.84,46.19,2013-02-24 05:00:00,70.63,2013-02-24 14:00:00,44.3,2013-02-24 05:00:00,70.63,2013-02-24 14:00:00,50.68,4.96,70,0.77,1011.99,9.25,0.32,0.1919,2013-02-24 20:00:00,"rain",NA,NA
70583,2013-02-25 00:00:00,"Heavy rain in the afternoon and breezy overnight.","rain",2013-02-25 06:39:53,2013-02-25 18:05:47,0.49,0.0292,0.85,56.13,2013-02-25 23:00:00,71.79,2013-02-25 16:00:00,56.13,2013-02-25 23:00:00,71.79,2013-02-25 16:00:00,59.3,4.08,199,0.85,1002.24,7.13,0.8,0.2258,2013-02-25 13:00:00,"rain",NA,NA
70583,2013-02-26 00:00:00,"Partly cloudy until afternoon.","partly-cloudy-day",2013-02-26 06:38:50,2013-02-26 18:06:31,0.53,0,0,44.49,2013-02-26 07:00:00,60.46,2013-02-26 16:00:00,39.39,2013-02-26 07:00:00,60.46,2013-02-26 16:00:00,37.58,11.45,269,0.58,1008.96,9.99,0.07,0,NA,NA,NA,NA
70583,2013-02-27 00:00:00,"Clear throughout the day.","clear-day",2013-02-27 06:37:45,2013-02-27 18:07:14,0.56,0,0,46.74,2013-02-27 06:00:00,68.16,2013-02-27 14:00:00,46.74,2013-02-27 06:00:00,68.16,2013-02-27 14:00:00,43.47,4.89,256,0.63,1015.55,10,0.06,0,NA,NA,NA,NA
70583,2013-02-28 00:00:00,"Clear throughout the day.","clear-day",2013-02-28 06:36:40,2013-02-28 18:07:56,0.6,0,0,43.7,2013-02-28 07:00:00,52.33,2013-02-28 00:00:00,38.49,2013-02-28 07:00:00,52.33,2013-02-28 00:00:00,32.88,7.87,325,0.56,1020.6,10,0.01,0,NA,NA,NA,NA
70583,2013-03-01 00:00:00,"Clear throughout the day.","clear-day",2013-03-01 06:35:34,2013-03-01 18:08:38,0.63,0,0,40.5,2013-03-01 07:00:00,59.49,2013-03-01 16:00:00,36.06,2013-03-01 07:00:00,59.49,2013-03-01 16:00:00,32.53,8.15,319,0.54,1021.22,9.83,0,0,NA,NA,NA,NA
70583,2013-03-02 00:00:00,"Partly cloudy until afternoon.","partly-cloudy-day",2013-03-02 06:34:28,2013-03-02 18:09:20,0.67,0,0,35.61,2013-03-02 23:00:00,48.01,2013-03-02 14:00:00,32.04,2013-03-02 07:00:00,41.79,2013-03-02 14:00:00,28.97,8.49,345,0.61,1023.69,9.99,0.1,0,NA,NA,NA,NA
70583,2013-03-03 00:00:00,"Clear throughout the day.","clear-day",2013-03-03 06:33:21,2013-03-03 18:10:01,0.71,0,0,30.62,2013-03-03 06:00:00,57.36,2013-03-03 15:00:00,30.62,2013-03-03 06:00:00,57.36,2013-03-03 15:00:00,30.92,3.79,194,0.63,1023.74,9.84,0,0,NA,NA,NA,NA
70583,2013-03-04 00:00:00,"Mostly cloudy throughout the day.","partly-cloudy-night",2013-03-04 06:32:13,2013-03-04 18:10:42,0.75,0,0,46.53,2013-03-04 00:00:00,71.11,2013-03-04 13:00:00,43.04,2013-03-04 00:00:00,71.11,2013-03-04 13:00:00,51.82,11.81,176,0.75,1015.93,9.95,0.48,0,NA,NA,NA,NA
70583,2013-03-05 00:00:00,"Mostly cloudy until afternoon.","partly-cloudy-day",2013-03-05 06:31:04,2013-03-05 18:11:23,0.78,0,0,54.47,2013-03-05 23:00:00,73.6,2013-03-05 14:00:00,54.47,2013-03-05 23:00:00,73.6,2013-03-05 14:00:00,50.18,5.95,292,0.62,1017.31,9.92,0.48,0,NA,NA,NA,NA
70583,2013-03-06 00:00:00,"Clear throughout the day.","clear-day",2013-03-06 06:29:55,2013-03-06 18:12:03,0.82,0,0,40.64,2013-03-06 06:00:00,62.84,2013-03-06 15:00:00,36.85,2013-03-06 06:00:00,62.84,2013-03-06 15:00:00,29.29,7.94,355,0.44,1025.92,9.97,0,0,NA,NA,NA,NA
70583,2013-03-07 00:00:00,"Clear throughout the day.","clear-day",2013-03-07 06:28:46,2013-03-07 18:12:43,0.86,0,0,39.92,2013-03-07 06:00:00,64.82,2013-03-07 16:00:00,37.26,2013-03-07 05:00:00,64.82,2013-03-07 16:00:00,34.55,2.86,63,0.55,1025.36,9.97,0,0,NA,NA,NA,NA
70583,2013-03-08 00:00:00,"Mostly cloudy in the morning.","partly-cloudy-day",2013-03-08 06:27:35,2013-03-08 18:13:22,0.89,0,0,43,2013-03-08 06:00:00,70.15,2013-03-08 14:00:00,42.35,2013-03-08 01:00:00,70.15,2013-03-08 14:00:00,43.67,4.49,147,0.67,1023.75,8.1,0.08,0,NA,NA,NA,NA
70583,2013-03-09 00:00:00,"Mostly cloudy throughout the day.","partly-cloudy-night",2013-03-09 06:26:25,2013-03-09 18:14:01,0.93,0,0,54.62,2013-03-09 06:00:00,71.32,2013-03-09 15:00:00,54.62,2013-03-09 06:00:00,71.32,2013-03-09 15:00:00,55.74,8.28,141,0.75,1017.37,9.96,0.35,0,NA,NA,NA,NA
70583,2013-03-10 00:00:00,"Breezy until afternoon and heavy rain starting in the evening.","rain",2013-03-10 07:25:14,2013-03-10 19:14:40,0.96,0.0171,0.77,55.16,2013-03-10 23:00:00,75.2,2013-03-10 12:00:00,55.16,2013-03-10 23:00:00,75.2,2013-03-10 12:00:00,61.67,7.84,164,0.84,1011.93,8.06,0.83,0.09,2013-03-10 19:00:00,"rain",NA,NA
70583,2013-03-11 00:00:00,"Rain in the morning.","rain",2013-03-11 07:24:02,2013-03-11 19:15:19,0.99,0.039,0.84,45.88,2013-03-11 09:00:00,58.85,2013-03-11 17:00:00,41.53,2013-03-11 09:00:00,58.85,2013-03-11 17:00:00,39.83,10.81,329,0.66,1015.78,8.92,0.45,0.2162,2013-03-11 00:00:00,"rain",NA,NA
70583,2013-03-12 00:00:00,"Clear throughout the day.","clear-day",2013-03-12 07:22:50,2013-03-12 19:15:57,0.04,1e-04,0.04,40.44,2013-03-12 07:00:00,66.3,2013-03-12 17:00:00,40.44,2013-03-12 07:00:00,66.3,2013-03-12 17:00:00,36.72,4.5,359,0.58,1020.92,10,0,0.0017,2013-03-12 11:00:00,"rain",NA,NA
70583,2013-03-13 00:00:00,"Clear throughout the day.","clear-day",2013-03-13 07:21:38,2013-03-13 19:16:35,0.07,0,0,44.23,2013-03-13 07:00:00,67.66,2013-03-13 15:00:00,44.23,2013-03-13 07:00:00,67.66,2013-03-13 15:00:00,35.56,7.89,16,0.52,1027.55,10,0,0,NA,NA,NA,NA
70583,2013-03-14 00:00:00,"Clear throughout the day.","clear-day",2013-03-14 07:20:25,2013-03-14 19:17:13,0.1,0,0,41.6,2013-03-14 07:00:00,69.5,2013-03-14 16:00:00,39.31,2013-03-14 05:00:00,69.5,2013-03-14 16:00:00,35.52,2.17,116,0.52,1028.66,9.99,0,0,NA,NA,NA,NA
