"Zipcode","time","summary","icon","sunriseTime","sunsetTime","moonPhase","precipIntensity","precipProbability","temperatureMin","temperatureMinTime","temperatureMax","temperatureMaxTime","apparentTemperatureMin","apparentTemperatureMinTime","apparentTemperatureMax","apparentTemperatureMaxTime","dewPoint","windSpeed","windBearing","humidity","pressure","visibility","cloudCover","precipIntensityMax","precipIntensityMaxTime","precipType","precipAccumulation","ozone"
85086,2013-01-20 01:00:00,"Clear throughout the day.","clear-day",2013-01-20 08:32:48,2013-01-20 18:48:37,0.3,0,0,44.78,2013-01-20 08:00:00,73.99,2013-01-20 17:00:00,42.18,2013-01-20 08:00:00,73.99,2013-01-20 17:00:00,20.44,2.86,6,0.26,1018.17,10,0.06,0,NA,NA,NA,NA
85086,2013-01-21 01:00:00,"Clear throughout the day.","clear-day",2013-01-21 08:32:24,2013-01-21 18:49:35,0.33,0,0,47.35,2013-01-21 08:00:00,77.67,2013-01-21 17:00:00,43.94,2013-01-21 08:00:00,77.67,2013-01-21 17:00:00,19.74,3.28,13,0.22,1016.56,9.99,0.05,0,NA,NA,NA,NA
85086,2013-01-22 01:00:00,"Clear throughout the day.","clear-day",2013-01-22 08:31:58,2013-01-22 18:50:34,0.36,0,0,49.14,2013-01-22 08:00:00,77.2,2013-01-22 18:00:00,48.26,2013-01-22 08:00:00,77.2,2013-01-22 18:00:00,20.47,3.29,30,0.22,1018.49,9.87,0.04,0,NA,NA,NA,NA
85086,2013-01-23 01:00:00,"Partly cloudy starting in the evening.","partly-cloudy-night",2013-01-23 08:31:31,2013-01-23 18:51:33,0.39,0,0,50.65,2013-01-23 07:00:00,78.83,2013-01-23 17:00:00,50.65,2013-01-23 07:00:00,78.83,2013-01-23 17:00:00,26.55,3.4,42,0.26,1019.04,9.94,0.18,0,NA,NA,NA,NA
85086,2013-01-24 01:00:00,"Mostly cloudy throughout the day.","partly-cloudy-day",2013-01-24 08:31:02,2013-01-24 18:52:33,0.42,5e-04,0.26,57.96,2013-01-24 08:00:00,64.09,2013-01-24 17:00:00,57.96,2013-01-24 08:00:00,64.09,2013-01-24 17:00:00,41.56,2.85,14,0.53,1020.52,9.98,0.6,0.0059,2013-01-24 12:00:00,"rain",NA,NA
85086,2013-01-25 01:00:00,"Light rain overnight.","rain",2013-01-25 08:30:31,2013-01-25 18:53:32,0.45,2e-04,0.16,55.54,2013-01-25 08:00:00,73.8,2013-01-25 16:00:00,55.54,2013-01-25 08:00:00,73.8,2013-01-25 16:00:00,49.21,1.98,7,0.62,1017.52,10,0.48,0.0043,2013-01-25 20:00:00,"rain",NA,NA
85086,2013-01-26 01:00:00,"Rain until afternoon, starting again in the evening.","rain",2013-01-26 08:29:59,2013-01-26 18:54:31,0.48,0.0246,0.75,55.81,2013-01-26 21:00:00,62.8,2013-01-26 01:00:00,55.81,2013-01-26 21:00:00,62.8,2013-01-26 01:00:00,55.6,4.01,202,0.92,1012.35,7.06,0.99,0.0748,2013-01-26 10:00:00,"rain",NA,NA
85086,2013-01-27 01:00:00,"Light rain starting in the evening.","rain",2013-01-27 08:29:25,2013-01-27 18:55:31,0.52,0.0082,0.72,55.89,2013-01-27 07:00:00,63.7,2013-01-27 16:00:00,55.89,2013-01-27 07:00:00,63.7,2013-01-27 16:00:00,55.53,3.48,190,0.89,1013.09,8.3,0.85,0.0589,2013-01-27 15:00:00,"rain",NA,NA
85086,2013-01-28 01:00:00,"Mostly cloudy throughout the day.","partly-cloudy-day",2013-01-28 08:28:49,2013-01-28 18:56:31,0.55,0.0011,0.46,45,2013-01-29 00:00:00,57.46,2013-01-28 01:00:00,42.73,2013-01-29 00:00:00,57.46,2013-01-28 01:00:00,40.14,8.07,236,0.66,1013.5,9.97,0.72,0.0089,2013-01-28 06:00:00,"rain",NA,NA
85086,2013-01-29 01:00:00,"Partly cloudy starting in the evening.","partly-cloudy-night",2013-01-29 08:28:12,2013-01-29 18:57:30,0.58,0,0,37.32,2013-01-29 09:00:00,56.8,2013-01-29 18:00:00,33.53,2013-01-29 07:00:00,56.8,2013-01-29 18:00:00,30.55,5.21,262,0.57,1018.01,10,0.19,0,NA,NA,NA,NA
85086,2013-01-30 01:00:00,"Clear throughout the day.","clear-day",2013-01-30 08:27:33,2013-01-30 18:58:30,0.62,0,0,38.96,2013-01-30 08:00:00,59.22,2013-01-30 17:00:00,33.89,2013-01-30 08:00:00,59.22,2013-01-30 17:00:00,31.05,0.79,13,0.54,1024.35,10,0.07,0,NA,NA,NA,NA
85086,2013-01-31 01:00:00,"Partly cloudy in the evening.","partly-cloudy-night",2013-01-31 08:26:53,2013-01-31 18:59:30,0.65,0,0,40.45,2013-01-31 08:00:00,67.13,2013-01-31 18:00:00,37.86,2013-01-31 07:00:00,67.13,2013-01-31 18:00:00,35.46,1.83,354,0.55,1021.52,10,0.14,0,NA,NA,NA,NA
85086,2013-02-01 01:00:00,"Clear throughout the day.","clear-day",2013-02-01 08:26:11,2013-02-01 19:00:29,0.69,0,0,43.99,2013-02-01 08:00:00,69.89,2013-02-01 17:00:00,42.4,2013-02-01 07:00:00,69.89,2013-02-01 17:00:00,36.87,1.83,37,0.53,1020.44,10,0.07,0,NA,NA,NA,NA
85086,2013-02-02 01:00:00,"Clear throughout the day.","clear-day",2013-02-02 08:25:28,2013-02-02 19:01:28,0.72,0,0,45.9,2013-02-02 08:00:00,74.02,2013-02-02 17:00:00,45.53,2013-02-02 09:00:00,74.02,2013-02-02 17:00:00,38.49,1.23,14,0.51,1020.87,10,0.15,0,NA,NA,NA,NA
85086,2013-02-03 01:00:00,"Mostly cloudy throughout the day.","partly-cloudy-day",2013-02-03 08:24:43,2013-02-03 19:02:28,0.76,0,0,55.46,2013-02-03 08:00:00,66.35,2013-02-03 17:00:00,55.46,2013-02-03 08:00:00,66.35,2013-02-03 17:00:00,43.36,1.34,321,0.54,1015.72,10,0.68,0,NA,NA,NA,NA
85086,2013-02-04 01:00:00,"Mostly cloudy in the morning.","partly-cloudy-night",2013-02-04 08:23:57,2013-02-04 19:03:27,0.8,0,0,55.17,2013-02-04 07:00:00,72.76,2013-02-04 17:00:00,55.17,2013-02-04 07:00:00,72.76,2013-02-04 17:00:00,43.98,2.02,348,0.54,1014.21,10,0.32,0,NA,NA,NA,NA
85086,2013-02-05 01:00:00,"Clear throughout the day.","clear-day",2013-02-05 08:23:09,2013-02-05 19:04:26,0.84,0,0,48.88,2013-02-05 08:00:00,72.76,2013-02-05 17:00:00,47.64,2013-02-05 07:00:00,72.76,2013-02-05 17:00:00,40.89,1.02,7,0.51,1013.52,9.98,0.02,0,NA,NA,NA,NA
85086,2013-02-06 01:00:00,"Partly cloudy until afternoon.","partly-cloudy-day",2013-02-06 08:22:20,2013-02-06 19:05:24,0.87,0,0,51.19,2013-02-06 08:00:00,70.48,2013-02-06 16:00:00,51.19,2013-02-06 08:00:00,70.48,2013-02-06 16:00:00,42.41,0.54,122,0.53,1012.55,10,0.21,0,NA,NA,NA,NA
85086,2013-02-07 01:00:00,"Clear throughout the day.","clear-day",2013-02-07 08:21:30,2013-02-07 19:06:23,0.91,0,0,48.61,2013-02-07 07:00:00,70.48,2013-02-07 17:00:00,47.38,2013-02-07 07:00:00,70.48,2013-02-07 17:00:00,40.95,1.08,78,0.54,1015.42,10,0.05,0,NA,NA,NA,NA
85086,2013-02-08 01:00:00,"Mostly cloudy starting in the evening.","partly-cloudy-night",2013-02-08 08:20:38,2013-02-08 19:07:21,0.95,0,0,50.04,2013-02-08 08:00:00,63.76,2013-02-08 16:00:00,50.04,2013-02-08 08:00:00,63.76,2013-02-08 16:00:00,32.85,4,215,0.44,1009.57,10,0.22,0,NA,NA,NA,NA
85086,2013-02-09 01:00:00,"Mostly cloudy in the morning.","partly-cloudy-night",2013-02-09 08:19:45,2013-02-09 19:08:19,0.98,2e-04,0.16,42.02,2013-02-09 05:00:00,53.51,2013-02-09 01:00:00,38.11,2013-02-09 04:00:00,53.51,2013-02-09 01:00:00,31.99,3.96,249,0.56,1012.24,10,0.69,0.0043,2013-02-09 10:00:00,"rain",NA,NA
85086,2013-02-10 01:00:00,"Partly cloudy starting in the afternoon.","partly-cloudy-night",2013-02-10 08:18:50,2013-02-10 19:09:16,0.03,0,0,38.5,2013-02-10 08:00:00,56.46,2013-02-10 17:00:00,36.31,2013-02-10 07:00:00,56.46,2013-02-10 17:00:00,30.83,2.07,160,0.54,1015.21,10,0.31,0,NA,NA,NA,NA
85086,2013-02-11 01:00:00,"Mostly cloudy until evening.","partly-cloudy-day",2013-02-11 08:17:55,2013-02-11 19:10:13,0.06,7e-04,0.39,41.07,2013-02-12 00:00:00,50.79,2013-02-11 17:00:00,39.99,2013-02-11 08:00:00,50.79,2013-02-11 17:00:00,34.67,1.49,359,0.66,1016.75,9.99,0.53,0.0079,2013-02-11 12:00:00,"rain",NA,NA
85086,2013-02-12 01:00:00,"Clear throughout the day.","clear-day",2013-02-12 08:16:58,2013-02-12 19:11:10,0.09,0,0,35.06,2013-02-12 08:00:00,55.52,2013-02-12 18:00:00,32.58,2013-02-12 07:00:00,55.52,2013-02-12 18:00:00,30.12,0.15,38,0.62,1023.21,9.9,0.03,0,NA,NA,NA,NA
85086,2013-02-13 01:00:00,"Clear throughout the day.","clear-day",2013-02-13 08:15:59,2013-02-13 19:12:07,0.12,0,0,37.35,2013-02-13 08:00:00,61.7,2013-02-13 18:00:00,33.4,2013-02-13 06:00:00,61.7,2013-02-13 18:00:00,25.35,0.62,326,0.43,1020.7,9.98,0,0,NA,NA,NA,NA
85086,2013-02-14 01:00:00,"Clear throughout the day.","clear-day",2013-02-14 08:15:00,2013-02-14 19:13:03,0.16,0,0,39.84,2013-02-14 07:00:00,67.07,2013-02-14 18:00:00,37.77,2013-02-14 08:00:00,67.07,2013-02-14 18:00:00,28.77,1.4,350,0.42,1018.7,10,0.02,0,NA,NA,NA,NA
85086,2013-02-15 01:00:00,"Clear throughout the day.","clear-day",2013-02-15 08:13:59,2013-02-15 19:13:59,0.19,0,0,46.93,2013-02-15 08:00:00,74.84,2013-02-15 18:00:00,44.73,2013-02-15 08:00:00,74.84,2013-02-15 18:00:00,20.63,4.65,41,0.24,1021.27,10,0.1,0,NA,NA,NA,NA
85086,2013-02-16 01:00:00,"Clear throughout the day.","clear-day",2013-02-16 08:12:57,2013-02-16 19:14:54,0.22,0,0,46.56,2013-02-16 07:00:00,77.85,2013-02-16 18:00:00,45.42,2013-02-16 08:00:00,77.85,2013-02-16 18:00:00,17.78,3.26,64,0.2,1019.58,10,0.08,0,NA,NA,NA,NA
85086,2013-02-17 01:00:00,"Clear throughout the day.","clear-day",2013-02-17 08:11:54,2013-02-17 19:15:49,0.25,0,0,46.19,2013-02-17 08:00:00,71.78,2013-02-17 17:00:00,44.85,2013-02-17 08:00:00,71.78,2013-02-17 17:00:00,20.76,1.3,208,0.25,1011.12,10,0.06,0,NA,NA,NA,NA
85086,2013-02-18 01:00:00,"Clear throughout the day.","clear-day",2013-02-18 08:10:50,2013-02-18 19:16:44,0.28,0,0,44.62,2013-02-18 08:00:00,70.96,2013-02-18 18:00:00,42.19,2013-02-18 08:00:00,70.96,2013-02-18 18:00:00,23.36,2.71,66,0.28,1013.46,10,0.08,0,NA,NA,NA,NA
85086,2013-02-19 01:00:00,"Mostly cloudy overnight.","partly-cloudy-night",2013-02-19 08:09:45,2013-02-19 19:17:38,0.31,0,0,48.08,2013-02-19 06:00:00,68.96,2013-02-19 17:00:00,45.47,2013-02-19 08:00:00,68.96,2013-02-19 17:00:00,22.91,3.39,172,0.27,1007.59,10,0.14,0,NA,NA,NA,NA
85086,2013-02-20 01:00:00,"Rain in the morning and afternoon.","rain",2013-02-20 08:08:39,2013-02-20 19:18:32,0.34,0.0134,0.72,38.13,2013-02-21 00:00:00,55.31,2013-02-20 01:00:00,33.85,2013-02-21 00:00:00,55.31,2013-02-20 01:00:00,37.65,3.7,190,0.75,1006.35,9.48,0.7,0.0579,2013-02-20 05:00:00,"rain",NA,NA
85086,2013-02-21 01:00:00,"Mostly cloudy starting in the afternoon, continuing until evening.","partly-cloudy-day",2013-02-21 08:07:32,2013-02-21 19:19:25,0.37,0,0,37.46,2013-02-21 01:00:00,53.76,2013-02-21 17:00:00,34.15,2013-02-21 02:00:00,53.76,2013-02-21 17:00:00,35.01,2.38,93,0.67,1015.15,10,0.48,0,NA,NA,NA,NA
85086,2013-02-22 01:00:00,"Clear throughout the day.","clear-day",2013-02-22 08:06:24,2013-02-22 19:20:18,0.4,0,0,38.1,2013-02-22 08:00:00,59.96,2013-02-22 18:00:00,37.71,2013-02-22 07:00:00,59.96,2013-02-22 18:00:00,30.43,2.51,237,0.54,1018.05,10,0.07,0,NA,NA,NA,NA
85086,2013-02-23 01:00:00,"Mostly cloudy overnight.","partly-cloudy-night",2013-02-23 08:05:15,2013-02-23 19:21:11,0.43,0,0,39.58,2013-02-23 08:00:00,62.19,2013-02-23 18:00:00,37.32,2013-02-23 06:00:00,62.19,2013-02-23 18:00:00,29.34,2.35,98,0.46,1014.96,10,0.07,0,NA,NA,NA,NA
85086,2013-02-24 01:00:00,"Breezy and mostly cloudy in the morning.","wind",2013-02-24 08:04:05,2013-02-24 19:22:03,0.46,0,0,46.08,2013-02-24 08:00:00,59.17,2013-02-24 17:00:00,40.35,2013-02-24 09:00:00,59.17,2013-02-24 17:00:00,15.03,12.47,341,0.26,1012.93,10,0.29,0,NA,NA,NA,NA
85086,2013-02-25 01:00:00,"Clear throughout the day.","clear-day",2013-02-25 08:02:54,2013-02-25 19:22:55,0.49,0,0,38.38,2013-02-25 08:00:00,61.5,2013-02-25 18:00:00,36.44,2013-02-25 06:00:00,61.5,2013-02-25 18:00:00,17.16,1.41,318,0.28,1019.36,10,0,0,NA,NA,NA,NA
85086,2013-02-26 01:00:00,"Clear throughout the day.","clear-day",2013-02-26 08:01:42,2013-02-26 19:23:47,0.53,2e-04,0.22,39.12,2013-02-26 08:00:00,66.41,2013-02-26 18:00:00,36.13,2013-02-26 06:00:00,66.41,2013-02-26 18:00:00,19.76,0.74,44,0.32,1015.34,10,0,0.0053,2013-02-26 11:00:00,"rain",NA,NA
85086,2013-02-27 01:00:00,"Clear throughout the day.","clear-day",2013-02-27 08:00:30,2013-02-27 19:24:38,0.56,0,0,44.98,2013-02-27 08:00:00,64.87,2013-02-27 18:00:00,42.1,2013-02-27 07:00:00,64.87,2013-02-27 18:00:00,8.99,3.67,356,0.16,1020.76,10,0.05,0,NA,NA,NA,NA
85086,2013-02-28 01:00:00,"Clear throughout the day.","clear-day",2013-02-28 07:59:16,2013-02-28 19:25:28,0.6,0,0,43.13,2013-02-28 06:00:00,70,2013-02-28 18:00:00,39.18,2013-02-28 06:00:00,70,2013-02-28 18:00:00,11.56,3.02,357,0.18,1023.86,10,0.01,0,NA,NA,NA,NA
85086,2013-03-01 01:00:00,"Clear throughout the day.","clear-day",2013-03-01 07:58:02,2013-03-01 19:26:18,0.64,0,0,44.26,2013-03-01 07:00:00,76.71,2013-03-01 18:00:00,42.57,2013-03-01 08:00:00,76.71,2013-03-01 18:00:00,21.81,0.43,350,0.24,1024,10,0,0,NA,NA,NA,NA
85086,2013-03-02 01:00:00,"Clear throughout the day.","clear-day",2013-03-02 07:56:48,2013-03-02 19:27:08,0.67,0,0,49.8,2013-03-02 08:00:00,80.68,2013-03-02 17:00:00,49.8,2013-03-02 08:00:00,78.66,2013-03-02 17:00:00,29.54,1.83,57,0.29,1021.1,9.94,0.04,0,NA,NA,NA,NA
85086,2013-03-03 01:00:00,"Partly cloudy throughout the day.","partly-cloudy-day",2013-03-03 07:55:32,2013-03-03 19:27:58,0.71,0,0,51.2,2013-03-03 08:00:00,74.05,2013-03-03 17:00:00,51.2,2013-03-03 08:00:00,74.05,2013-03-03 17:00:00,32.8,2.44,104,0.34,1014.42,10,0.27,0,NA,NA,NA,NA
85086,2013-03-04 01:00:00,"Clear throughout the day.","clear-day",2013-03-04 07:54:16,2013-03-04 19:28:47,0.75,0,0,50.09,2013-03-04 07:00:00,73.65,2013-03-04 18:00:00,50.09,2013-03-04 07:00:00,73.65,2013-03-04 18:00:00,34.49,1.86,220,0.37,1012,10,0.13,0,NA,NA,NA,NA
85086,2013-03-05 01:00:00,"Clear throughout the day.","clear-day",2013-03-05 07:52:59,2013-03-05 19:29:36,0.78,0,0,53.92,2013-03-05 08:00:00,76.51,2013-03-05 18:00:00,53.92,2013-03-05 08:00:00,76.51,2013-03-05 18:00:00,35.01,2.71,95,0.36,1015.77,10,0.15,0,NA,NA,NA,NA
85086,2013-03-06 01:00:00,"Clear throughout the day.","clear-day",2013-03-06 07:51:42,2013-03-06 19:30:24,0.82,0,0,52.1,2013-03-06 08:00:00,77.37,2013-03-06 18:00:00,52.1,2013-03-06 08:00:00,77.37,2013-03-06 18:00:00,33.8,0.81,63,0.34,1012.85,10,0.08,0,NA,NA,NA,NA
85086,2013-03-07 01:00:00,"Partly cloudy starting in the evening.","partly-cloudy-night",2013-03-07 07:50:24,2013-03-07 19:31:12,0.86,0,0,50.46,2013-03-07 08:00:00,75.68,2013-03-07 18:00:00,50.46,2013-03-07 08:00:00,75.68,2013-03-07 18:00:00,32.54,1.35,166,0.34,1010.92,10,0.09,0,NA,NA,NA,NA
85086,2013-03-08 01:00:00,"Rain until afternoon.","rain",2013-03-08 07:49:06,2013-03-08 19:32:00,0.9,0.0207,0.78,45.05,2013-03-09 00:00:00,63.33,2013-03-08 03:00:00,40.54,2013-03-08 16:00:00,63.33,2013-03-08 03:00:00,43.07,4.74,151,0.68,1009.63,9.09,0.75,0.0989,2013-03-08 06:00:00,"rain",NA,NA
85086,2013-03-09 01:00:00,"Mostly cloudy throughout the day.","partly-cloudy-day",2013-03-09 07:47:47,2013-03-09 19:32:47,0.93,0.0017,0.62,42.79,2013-03-09 06:00:00,54.73,2013-03-09 18:00:00,40.17,2013-03-09 05:00:00,54.73,2013-03-09 18:00:00,40.08,1.49,65,0.74,1016.28,10,0.8,0.0261,2013-03-09 03:00:00,"rain",NA,NA
85086,2013-03-10 01:00:00,"Clear throughout the day.","clear-day",2013-03-10 08:46:27,2013-03-10 20:33:35,0.97,0,0,42.32,2013-03-10 09:00:00,70.26,2013-03-10 19:00:00,40.07,2013-03-10 08:00:00,70.26,2013-03-10 19:00:00,38.88,1.82,342,0.6,1019.45,10,0.02,0,NA,NA,NA,NA
85086,2013-03-11 02:00:00,"Clear throughout the day.","clear-day",2013-03-11 08:45:07,2013-03-11 20:34:21,0.99,0,0,45.68,2013-03-11 09:00:00,72.98,2013-03-11 18:00:00,44.43,2013-03-11 09:00:00,72.98,2013-03-11 18:00:00,35.38,2.06,9,0.45,1018.32,10,0.04,0,NA,NA,NA,NA
85086,2013-03-12 02:00:00,"Clear throughout the day.","clear-day",2013-03-12 08:43:47,2013-03-12 20:35:08,0.04,0,0,49.49,2013-03-12 09:00:00,80.5,2013-03-12 19:00:00,49.49,2013-03-12 09:00:00,78.73,2013-03-12 19:00:00,38.16,1.91,353,0.42,1016.09,10,0,0,NA,NA,NA,NA
85086,2013-03-13 02:00:00,"Clear throughout the day.","clear-day",2013-03-13 08:42:27,2013-03-13 20:35:54,0.07,0,0,56.35,2013-03-13 08:00:00,87.51,2013-03-13 19:00:00,56.35,2013-03-13 08:00:00,83.35,2013-03-13 19:00:00,37.2,4.36,36,0.34,1016.77,10,0,0,NA,NA,NA,NA
85086,2013-03-14 02:00:00,"Clear throughout the day.","clear-day",2013-03-14 08:41:06,2013-03-14 20:36:41,0.1,0,0,59.62,2013-03-14 09:00:00,91.04,2013-03-14 19:00:00,59.62,2013-03-14 09:00:00,85.97,2013-03-14 19:00:00,35.07,3.6,41,0.27,1015.62,10,0.04,0,NA,NA,NA,NA
85086,2013-03-15 02:00:00,"Partly cloudy in the afternoon.","partly-cloudy-day",2013-03-15 08:39:44,2013-03-15 20:37:26,0.13,0,0,58.9,2013-03-15 09:00:00,88.55,2013-03-15 18:00:00,58.9,2013-03-15 09:00:00,84.46,2013-03-15 18:00:00,37.99,0.94,63,0.31,1012.26,10,0.13,0,NA,NA,NA,NA
85086,2013-03-16 02:00:00,"Clear throughout the day.","clear-day",2013-03-16 08:38:23,2013-03-16 20:38:12,0.16,0,0,58.44,2013-03-16 06:00:00,84.94,2013-03-16 18:00:00,58.44,2013-03-16 06:00:00,81.79,2013-03-16 18:00:00,35.61,0.92,125,0.31,1007.73,10,0.09,0,NA,NA,NA,NA
