"Zipcode","time","summary","icon","sunriseTime","sunsetTime","moonPhase","precipIntensity","precipProbability","temperatureMin","temperatureMinTime","temperatureMax","temperatureMaxTime","apparentTemperatureMin","apparentTemperatureMinTime","apparentTemperatureMax","apparentTemperatureMaxTime","dewPoint","windSpeed","windBearing","humidity","pressure","visibility","cloudCover","precipIntensityMax","precipIntensityMaxTime","precipType","precipAccumulation","ozone"
30041,2013-01-10 23:00:00,"Light rain in the morning and afternoon.","rain",2013-01-11 06:44:02,2013-01-11 16:47:18,0.99,0.0089,0.69,59.57,2013-01-10 23:00:00,66.17,2013-01-11 13:00:00,59.57,2013-01-10 23:00:00,66.17,2013-01-11 13:00:00,59.35,4.95,158,0.89,1021.49,4.92,0.97,0.0457,2013-01-11 16:00:00,"rain",NA,NA
30041,2013-01-11 23:00:00,"Mostly cloudy throughout the day.","partly-cloudy-day",2013-01-12 06:43:54,2013-01-12 16:48:12,0.04,1e-04,0.1,59.19,2013-01-12 06:00:00,72.17,2013-01-12 15:00:00,59.19,2013-01-12 06:00:00,72.17,2013-01-12 15:00:00,57.66,3.18,176,0.81,1019.77,7.21,0.66,0.0031,2013-01-12 04:00:00,"rain",NA,NA
30041,2013-01-12 23:00:00,"Rain overnight.","rain",2013-01-13 06:43:43,2013-01-13 16:49:08,0.07,3e-04,0.38,60.35,2013-01-13 06:00:00,70.57,2013-01-13 14:00:00,60.35,2013-01-13 06:00:00,70.57,2013-01-13 14:00:00,57.06,5.2,168,0.77,1017.78,9.34,0.79,0.0078,2013-01-13 22:00:00,"rain",NA,NA
30041,2013-01-13 23:00:00,"Rain until afternoon, starting again in the evening.","rain",2013-01-14 06:43:31,2013-01-14 16:50:03,0.11,0.0275,0.78,48.27,2013-01-14 22:00:00,63.71,2013-01-13 23:00:00,46.34,2013-01-14 22:00:00,63.71,2013-01-13 23:00:00,54.65,3.37,247,0.92,1018.57,6.08,0.98,0.1008,2013-01-14 06:00:00,"rain",NA,NA
30041,2013-01-14 23:00:00,"Rain until afternoon, starting again in the evening.","rain",2013-01-15 06:43:17,2013-01-15 16:51:00,0.14,0.016,0.72,48.57,2013-01-14 23:00:00,60.65,2013-01-15 22:00:00,48.57,2013-01-14 23:00:00,60.65,2013-01-15 22:00:00,52.57,2.27,167,0.93,1017.59,4.11,0.99,0.0555,2013-01-15 09:00:00,"rain",NA,NA
30041,2013-01-15 23:00:00,"Rain in the morning and afternoon.","rain",2013-01-16 06:43:02,2013-01-16 16:51:57,0.18,0.0172,0.8,52.36,2013-01-16 21:00:00,62.33,2013-01-16 00:00:00,52.36,2013-01-16 21:00:00,62.33,2013-01-16 00:00:00,54.97,1.97,266,0.93,1014.76,5.7,0.97,0.1314,2013-01-16 04:00:00,"rain",NA,NA
30041,2013-01-16 23:00:00,"Rain until evening.","rain",2013-01-17 06:42:44,2013-01-17 16:52:55,0.21,0.0261,0.77,37.01,2013-01-17 22:00:00,52.76,2013-01-17 00:00:00,29.64,2013-01-17 22:00:00,52.76,2013-01-17 00:00:00,44.34,2.75,276,0.91,1012.75,5.27,0.87,0.0925,2013-01-17 10:00:00,"rain",NA,NA
30041,2013-01-17 23:00:00,"Clear throughout the day.","clear-day",2013-01-18 06:42:25,2013-01-18 16:53:53,0.24,0,0,31.74,2013-01-18 07:00:00,53.39,2013-01-18 15:00:00,26.27,2013-01-18 06:00:00,53.39,2013-01-18 15:00:00,26.44,2.9,315,0.6,1030.32,9.99,0,0,NA,NA,NA,NA
30041,2013-01-18 23:00:00,"Clear throughout the day.","clear-day",2013-01-19 06:42:04,2013-01-19 16:54:51,0.27,0,0,29.88,2013-01-19 07:00:00,53.44,2013-01-19 15:00:00,29.27,2013-01-19 05:00:00,53.44,2013-01-19 15:00:00,25.34,1.31,117,0.58,1028.7,9.85,0.05,0,NA,NA,NA,NA
30041,2013-01-19 23:00:00,"Clear throughout the day.","clear-day",2013-01-20 06:41:42,2013-01-20 16:55:50,0.3,0,0,33.31,2013-01-20 02:00:00,60.61,2013-01-20 15:00:00,27.45,2013-01-20 06:00:00,60.61,2013-01-20 15:00:00,30.87,5.85,280,0.6,1021.9,9.93,0.01,0,NA,NA,NA,NA
30041,2013-01-20 23:00:00,"Clear throughout the day.","clear-day",2013-01-21 06:41:17,2013-01-21 16:56:49,0.33,0,0,34.91,2013-01-21 06:00:00,55.07,2013-01-21 13:00:00,30.81,2013-01-21 05:00:00,55.07,2013-01-21 13:00:00,25.91,7.97,294,0.54,1019.83,9.84,0.06,0,NA,NA,NA,NA
30041,2013-01-21 23:00:00,"Partly cloudy overnight.","partly-cloudy-night",2013-01-22 06:40:51,2013-01-22 16:57:48,0.36,0,0,28,2013-01-22 07:00:00,41.93,2013-01-22 15:00:00,19.35,2013-01-22 07:00:00,36.53,2013-01-22 15:00:00,9.97,9,301,0.36,1024.44,10,0.09,0,NA,NA,NA,NA
30041,2013-01-22 23:00:00,"Mostly cloudy starting in the evening.","partly-cloudy-night",2013-01-23 06:40:23,2013-01-23 16:58:48,0.39,0,0,27.96,2013-01-23 05:00:00,50.84,2013-01-23 16:00:00,23.65,2013-01-23 02:00:00,50.84,2013-01-23 16:00:00,18.08,5.71,271,0.43,1025.96,10,0.36,0,NA,NA,NA,NA
30041,2013-01-23 23:00:00,"Partly cloudy in the morning.","partly-cloudy-night",2013-01-24 06:39:54,2013-01-24 16:59:48,0.42,0,0,33.62,2013-01-24 21:00:00,49.96,2013-01-24 13:00:00,28.65,2013-01-24 22:00:00,46.08,2013-01-24 13:00:00,23.01,7.94,296,0.45,1023.94,9.99,0.32,0,NA,NA,NA,NA
30041,2013-01-24 23:00:00,"Light snow in the morning.","snow",2013-01-25 06:39:22,2013-01-25 17:00:48,0.45,9e-04,0.16,29.29,2013-01-25 08:00:00,35.59,2013-01-25 00:00:00,21.63,2013-01-25 09:00:00,28.24,2013-01-25 00:00:00,16.05,6.41,83,0.52,1025.95,9.08,0.98,0.0043,2013-01-25 21:00:00,"rain",NA,NA
30041,2013-01-25 23:00:00,"Mostly cloudy in the morning.","partly-cloudy-night",2013-01-26 06:38:50,2013-01-26 17:01:48,0.48,0,0,36,2013-01-25 23:00:00,54.49,2013-01-26 15:00:00,30.44,2013-01-26 03:00:00,54.49,2013-01-26 15:00:00,30.05,7.06,283,0.66,1023.49,7.54,0.39,0,NA,NA,NA,NA
30041,2013-01-26 23:00:00,"Mostly cloudy throughout the day.","partly-cloudy-day",2013-01-27 06:38:15,2013-01-27 17:02:49,0.52,0,0,36.61,2013-01-27 06:00:00,47.84,2013-01-27 15:00:00,30.68,2013-01-27 06:00:00,44.41,2013-01-27 15:00:00,28.19,6.69,79,0.58,1029.62,9.81,0.6,0,NA,NA,NA,NA
30041,2013-01-27 23:00:00,"Overcast until evening.","cloudy",2013-01-28 06:37:39,2013-01-28 17:03:49,0.55,0,0,41.99,2013-01-28 01:00:00,53.01,2013-01-28 16:00:00,37.8,2013-01-28 03:00:00,53.01,2013-01-28 16:00:00,34.6,4.77,80,0.65,1028.52,7.37,0.69,0,NA,NA,NA,NA
30041,2013-01-28 23:00:00,"Foggy in the morning.","fog",2013-01-29 06:37:01,2013-01-29 17:04:49,0.58,7e-04,0.54,42.65,2013-01-28 23:00:00,70.73,2013-01-29 14:00:00,42.65,2013-01-28 23:00:00,70.73,2013-01-29 14:00:00,49.7,3.51,134,0.79,1021.07,6.05,0.86,0.0137,2013-01-29 20:00:00,"rain",NA,NA
30041,2013-01-29 23:00:00,"Heavy rain starting in the afternoon, continuing until evening, and breezy overnight.","rain",2013-01-30 06:36:22,2013-01-30 17:05:50,0.61,0.0576,0.92,44.27,2013-01-30 22:00:00,66.59,2013-01-30 11:00:00,35.79,2013-01-30 22:00:00,66.59,2013-01-30 11:00:00,55.16,7.87,209,0.85,1006.81,7.34,0.94,0.8841,2013-01-30 14:00:00,"rain",NA,NA
30041,2013-01-30 23:00:00,"Mostly cloudy in the morning.","partly-cloudy-night",2013-01-31 06:35:41,2013-01-31 17:06:50,0.65,5e-04,0.53,33.64,2013-01-31 07:00:00,46.31,2013-01-31 15:00:00,25.43,2013-01-31 07:00:00,40.6,2013-01-31 15:00:00,22.69,12.43,277,0.51,1017.08,10,0.3,0.013,2013-01-30 23:00:00,"rain",NA,NA
30041,2013-01-31 23:00:00,"Clear throughout the day.","clear-day",2013-02-01 06:34:59,2013-02-01 17:07:50,0.68,0,0,28.18,2013-02-01 22:00:00,40.48,2013-02-01 03:00:00,23.33,2013-02-01 08:00:00,33.95,2013-02-01 03:00:00,12.42,9.12,289,0.4,1025.2,10,0.05,0,NA,NA,NA,NA
30041,2013-02-01 23:00:00,"Rain in the evening.","rain",2013-02-02 06:34:15,2013-02-02 17:08:50,0.72,0.0079,0.77,22.32,2013-02-02 06:00:00,47.11,2013-02-02 15:00:00,17.71,2013-02-02 07:00:00,45.38,2013-02-02 15:00:00,18.23,1.88,264,0.56,1025.25,9.19,0.38,0.0928,2013-02-02 19:00:00,"rain",NA,NA
30041,2013-02-02 23:00:00,"Mostly cloudy in the morning.","partly-cloudy-night",2013-02-03 06:33:29,2013-02-03 17:09:50,0.76,0,0,33.7,2013-02-03 06:00:00,52.97,2013-02-03 14:00:00,28.08,2013-02-03 07:00:00,52.97,2013-02-03 14:00:00,29.2,9.13,281,0.65,1018.4,8.31,0.26,0,NA,NA,NA,NA
30041,2013-02-03 23:00:00,"Partly cloudy starting in the evening.","partly-cloudy-night",2013-02-04 06:32:42,2013-02-04 17:10:50,0.8,0,0,30.3,2013-02-04 05:00:00,47.94,2013-02-04 16:00:00,25.18,2013-02-04 05:00:00,47.94,2013-02-04 16:00:00,23.97,1.81,293,0.56,1018.63,10,0.15,0,NA,NA,NA,NA
30041,2013-02-04 23:00:00,"Mostly cloudy throughout the day.","partly-cloudy-day",2013-02-05 06:31:54,2013-02-05 17:11:50,0.83,0,0,35.15,2013-02-05 03:00:00,56.19,2013-02-05 15:00:00,30.78,2013-02-05 02:00:00,56.19,2013-02-05 15:00:00,36.47,4.51,269,0.69,1016.3,9.89,0.74,0,NA,NA,NA,NA
30041,2013-02-05 23:00:00,"Foggy in the morning.","fog",2013-02-06 06:31:04,2013-02-06 17:12:49,0.87,2e-04,0.16,38.91,2013-02-06 07:00:00,65.53,2013-02-06 14:00:00,35.2,2013-02-06 07:00:00,65.53,2013-02-06 14:00:00,34.95,3.26,291,0.61,1019.91,6.94,0.14,0.0043,2013-02-06 07:00:00,"rain",NA,NA
30041,2013-02-06 23:00:00,"Light rain until evening.","rain",2013-02-07 06:30:13,2013-02-07 17:13:48,0.91,0.0083,0.65,44.13,2013-02-07 15:00:00,49.61,2013-02-07 06:00:00,38.25,2013-02-07 14:00:00,46.39,2013-02-07 06:00:00,36.5,7.76,65,0.71,1018.07,7.03,0.76,0.0312,2013-02-07 12:00:00,"rain",NA,NA
30041,2013-02-07 23:00:00,"Mostly cloudy until afternoon.","partly-cloudy-day",2013-02-08 06:29:21,2013-02-08 17:14:47,0.94,0.001,0.56,38.42,2013-02-08 22:00:00,53.75,2013-02-08 16:00:00,33.2,2013-02-08 22:00:00,53.75,2013-02-08 16:00:00,40.67,4.77,299,0.79,1016.54,9.08,0.64,0.0166,2013-02-08 11:00:00,"rain",NA,NA
30041,2013-02-08 23:00:00,"Clear throughout the day.","clear-day",2013-02-09 06:28:27,2013-02-09 17:15:46,0.98,0,0,30.31,2013-02-09 07:00:00,61.99,2013-02-09 15:00:00,26.25,2013-02-09 05:00:00,61.99,2013-02-09 15:00:00,24.98,0.51,356,0.52,1024.08,9.78,0.03,0,NA,NA,NA,NA
30041,2013-02-09 23:00:00,"Rain starting in the afternoon.","rain",2013-02-10 06:27:31,2013-02-10 17:16:44,0.02,0.0303,0.83,41.22,2013-02-10 07:00:00,57.57,2013-02-10 14:00:00,36.61,2013-02-10 07:00:00,57.57,2013-02-10 14:00:00,34.75,7.58,90,0.61,1023.74,8.13,0.55,0.1869,2013-02-10 18:00:00,"rain",NA,NA
30041,2013-02-10 23:00:00,"Rain until evening.","rain",2013-02-11 06:26:35,2013-02-11 17:17:42,0.06,0.0152,0.72,48.2,2013-02-11 00:00:00,55.25,2013-02-11 13:00:00,44.67,2013-02-10 23:00:00,55.25,2013-02-11 13:00:00,49.06,1.51,262,0.92,1018.96,5.56,0.84,0.0596,2013-02-11 04:00:00,"rain",NA,NA
30041,2013-02-11 23:00:00,"Light rain starting in the afternoon.","rain",2013-02-12 06:25:37,2013-02-12 17:18:40,0.09,0.0082,0.68,44.63,2013-02-12 05:00:00,54.77,2013-02-12 12:00:00,39.95,2013-02-12 22:00:00,54.77,2013-02-12 12:00:00,38.21,1.41,300,0.71,1016.93,9.27,0.64,0.0408,2013-02-12 19:00:00,"rain",NA,NA
30041,2013-02-12 23:00:00,"Light rain in the morning.","rain",2013-02-13 06:24:38,2013-02-13 17:19:38,0.12,0.0014,0.49,37.55,2013-02-13 22:00:00,50.67,2013-02-13 13:00:00,32.06,2013-02-13 22:00:00,50.67,2013-02-13 13:00:00,39.31,2.79,292,0.82,1010.19,7.18,0.85,0.01,2013-02-13 10:00:00,"rain",NA,NA
30041,2013-02-13 23:00:00,"Mostly cloudy in the morning.","partly-cloudy-night",2013-02-14 06:23:38,2013-02-14 17:20:35,0.15,0,0,35.37,2013-02-14 07:00:00,54.5,2013-02-14 15:00:00,30.5,2013-02-14 04:00:00,54.5,2013-02-14 15:00:00,29.84,5.87,296,0.62,1016.95,9.98,0.22,0,NA,NA,NA,NA
30041,2013-02-14 23:00:00,"Partly cloudy starting in the afternoon.","partly-cloudy-night",2013-02-15 06:22:37,2013-02-15 17:21:31,0.19,0,0,32.79,2013-02-15 05:00:00,60.76,2013-02-15 14:00:00,28.37,2013-02-15 07:00:00,60.76,2013-02-15 14:00:00,31.74,5.24,285,0.63,1018.02,9.54,0.21,0,NA,NA,NA,NA
30041,2013-02-15 23:00:00,"Mostly cloudy until evening.","partly-cloudy-day",2013-02-16 06:21:34,2013-02-16 17:22:28,0.22,0,0,29.92,2013-02-16 22:00:00,41.4,2013-02-15 23:00:00,21.38,2013-02-16 22:00:00,37.76,2013-02-15 23:00:00,19.7,10.44,304,0.52,1016.5,10,0.5,0,NA,NA,NA,NA
30041,2013-02-16 23:00:00,"Clear throughout the day.","clear-day",2013-02-17 06:20:30,2013-02-17 17:23:24,0.25,0,0,22.53,2013-02-17 06:00:00,44.27,2013-02-17 15:00:00,14.61,2013-02-17 06:00:00,39.31,2013-02-17 15:00:00,9,8.07,292,0.39,1023.95,10,0,0,NA,NA,NA,NA
30041,2013-02-17 23:00:00,"Mostly cloudy starting in the evening.","partly-cloudy-night",2013-02-18 06:19:25,2013-02-18 17:24:19,0.28,0,0,27.02,2013-02-18 04:00:00,57.87,2013-02-18 15:00:00,27.02,2013-02-18 04:00:00,57.87,2013-02-18 15:00:00,19.06,4.64,168,0.44,1025.47,9.97,0.14,0,NA,NA,NA,NA
30041,2013-02-18 23:00:00,"Rain in the morning.","rain",2013-02-19 06:18:20,2013-02-19 17:25:14,0.31,0.009,0.76,37.81,2013-02-19 06:00:00,54.62,2013-02-19 15:00:00,33.29,2013-02-19 06:00:00,54.62,2013-02-19 15:00:00,28.7,3.74,274,0.58,1018.3,7.81,0.61,0.0826,2013-02-19 04:00:00,"rain",NA,NA
30041,2013-02-19 23:00:00,"Mostly cloudy starting in the afternoon.","partly-cloudy-night",2013-02-20 06:17:13,2013-02-20 17:26:09,0.34,0,0,31.05,2013-02-20 06:00:00,50.91,2013-02-20 13:00:00,25.6,2013-02-20 06:00:00,50.91,2013-02-20 13:00:00,10.41,8.15,298,0.31,1020.9,10,0.19,0,NA,NA,NA,NA
30041,2013-02-20 23:00:00,"Rain overnight.","rain",2013-02-21 06:16:05,2013-02-21 17:27:03,0.37,0,0,31.6,2013-02-21 06:00:00,62.28,2013-02-21 14:00:00,28.42,2013-02-21 07:00:00,62.28,2013-02-21 14:00:00,17.72,3.77,74,0.34,1019.48,9.84,0.37,0,NA,NA,NA,NA
30041,2013-02-21 23:00:00,"Rain in the morning and overnight.","rain",2013-02-22 06:14:56,2013-02-22 17:27:57,0.4,0.0398,0.83,39.15,2013-02-22 09:00:00,45.26,2013-02-21 23:00:00,31.68,2013-02-22 10:00:00,41.8,2013-02-21 23:00:00,38.01,9.65,76,0.9,1020.04,3.97,1,0.1803,2013-02-22 01:00:00,"rain",NA,NA
30041,2013-02-22 23:00:00,"Rain in the morning.","rain",2013-02-23 06:13:46,2013-02-23 17:28:51,0.43,0.0264,0.81,40.39,2013-02-23 00:00:00,49.57,2013-02-23 17:00:00,35.59,2013-02-22 23:00:00,48.65,2013-02-23 17:00:00,41.9,2.42,61,0.9,1014.15,6.3,0.96,0.1486,2013-02-23 03:00:00,"rain",NA,NA
30041,2013-02-23 23:00:00,"Clear throughout the day.","clear-day",2013-02-24 06:12:35,2013-02-24 17:29:44,0.46,0,0,38.12,2013-02-24 06:00:00,62.61,2013-02-24 15:00:00,34.81,2013-02-24 07:00:00,62.61,2013-02-24 15:00:00,34.33,5.51,285,0.61,1015.09,8.08,0.14,0,NA,NA,NA,NA
30041,2013-02-24 23:00:00,"Rain overnight.","rain",2013-02-25 06:11:24,2013-02-25 17:30:37,0.48,0,0,38.76,2013-02-25 22:00:00,49.27,2013-02-25 15:00:00,30.92,2013-02-25 22:00:00,44.64,2013-02-25 15:00:00,28.42,10.24,77,0.55,1014.77,9.34,0.59,0,NA,NA,NA,NA
30041,2013-02-25 23:00:00,"Heavy rain in the morning.","rain",2013-02-26 06:10:11,2013-02-26 17:31:29,0.53,0.0484,0.85,35.58,2013-02-26 05:00:00,46.78,2013-02-26 16:00:00,26.21,2013-02-26 05:00:00,44.03,2013-02-26 16:00:00,36.19,5.33,80,0.86,1005.95,5.61,0.93,0.2482,2013-02-26 03:00:00,"rain",NA,NA
30041,2013-02-26 23:00:00,"Mostly cloudy in the morning.","partly-cloudy-day",2013-02-27 06:08:58,2013-02-27 17:32:21,0.56,0,0,39.81,2013-02-27 05:00:00,56.44,2013-02-27 15:00:00,32.7,2013-02-27 04:00:00,56.44,2013-02-27 15:00:00,30.25,10.26,268,0.54,1010.38,9.97,0.61,0,NA,NA,NA,NA
30041,2013-02-27 23:00:00,"Mostly cloudy throughout the day.","partly-cloudy-day",2013-02-28 06:07:44,2013-02-28 17:33:12,0.6,0,0,36.1,2013-02-28 22:00:00,47.34,2013-02-27 23:00:00,28.67,2013-02-28 22:00:00,41.16,2013-02-27 23:00:00,26.32,10.4,290,0.57,1012.83,10,0.75,0,NA,NA,NA,NA
30041,2013-02-28 23:00:00,"Overcast throughout the day.","cloudy",2013-03-01 06:06:29,2013-03-01 17:34:04,0.63,0,0,34.06,2013-03-01 01:00:00,40.55,2013-03-01 14:00:00,27.53,2013-03-01 00:00:00,34.07,2013-03-01 14:00:00,24.82,8.51,298,0.6,1015.38,9.96,0.94,0,NA,NA,NA,NA
30041,2013-03-01 23:00:00,"Mostly cloudy throughout the day.","partly-cloudy-day",2013-03-02 06:05:13,2013-03-02 17:34:54,0.67,0,0,33.11,2013-03-02 22:00:00,39.7,2013-03-02 11:00:00,24.83,2013-03-02 22:00:00,32.93,2013-03-02 11:00:00,25.5,10.29,299,0.67,1015.25,9.66,0.91,0,NA,NA,NA,NA
30041,2013-03-02 23:00:00,"Mostly cloudy until afternoon.","partly-cloudy-day",2013-03-03 06:03:57,2013-03-03 17:35:45,0.71,0,0,29.98,2013-03-03 05:00:00,39.62,2013-03-03 14:00:00,21.58,2013-03-03 07:00:00,32.16,2013-03-03 14:00:00,16.86,10.06,306,0.51,1017.26,10,0.37,0,NA,NA,NA,NA
30041,2013-03-03 23:00:00,"Mostly cloudy overnight.","partly-cloudy-night",2013-03-04 06:02:40,2013-03-04 17:36:35,0.74,0,0,26.63,2013-03-04 05:00:00,56.46,2013-03-04 15:00:00,21.03,2013-03-04 05:00:00,56.46,2013-03-04 15:00:00,17.62,3.45,256,0.4,1019.69,10,0.09,0,NA,NA,NA,NA
30041,2013-03-04 23:00:00,"Rain starting in the afternoon, continuing until evening, and breezy starting in the evening.","rain",2013-03-05 06:01:22,2013-03-05 17:37:24,0.78,0.0127,0.82,38.11,2013-03-05 22:00:00,63.48,2013-03-05 11:00:00,29.84,2013-03-05 22:00:00,63.48,2013-03-05 11:00:00,38.17,7.34,242,0.6,1012.81,9.75,0.84,0.1588,2013-03-05 16:00:00,"rain",NA,NA
30041,2013-03-05 23:00:00,"Mostly cloudy throughout the day.","partly-cloudy-day",2013-03-06 06:00:04,2013-03-06 17:38:14,0.82,0,0,31.21,2013-03-06 04:00:00,39.75,2013-03-06 16:00:00,20.13,2013-03-06 05:00:00,32.93,2013-03-06 16:00:00,22.42,14.03,303,0.58,1017.46,9.8,0.8,0,NA,NA,NA,NA
30041,2013-03-06 23:00:00,"Clear throughout the day.","clear-day",2013-03-07 05:58:45,2013-03-07 17:39:03,0.86,0,0,31.17,2013-03-07 05:00:00,56.01,2013-03-07 15:00:00,24.61,2013-03-07 04:00:00,56.01,2013-03-07 15:00:00,25.94,7.02,298,0.56,1023.26,9.97,0.06,0,NA,NA,NA,NA
30041,2013-03-07 23:00:00,"Clear throughout the day.","clear-day",2013-03-08 05:57:26,2013-03-08 17:39:51,0.89,0,0,29.8,2013-03-08 05:00:00,62.69,2013-03-08 15:00:00,27.69,2013-03-08 03:00:00,62.69,2013-03-08 15:00:00,22.89,3.66,301,0.47,1024.86,9.91,0,0,NA,NA,NA,NA
30041,2013-03-08 23:00:00,"Clear throughout the day.","clear-day",2013-03-09 05:56:06,2013-03-09 17:40:40,0.93,0,0,40.45,2013-03-09 05:00:00,60.32,2013-03-09 15:00:00,37.15,2013-03-09 05:00:00,60.32,2013-03-09 15:00:00,23.81,4.59,97,0.37,1024.85,10,0.09,0,NA,NA,NA,NA
30041,2013-03-09 23:00:00,"Clear throughout the day.","clear-day",2013-03-10 06:54:46,2013-03-10 18:41:28,0.96,0,0,47.83,2013-03-10 07:00:00,68.37,2013-03-10 16:00:00,44.88,2013-03-10 07:00:00,68.37,2013-03-10 16:00:00,30.38,7.54,114,0.36,1021.25,9.99,0.12,0,NA,NA,NA,NA
30041,2013-03-10 23:00:00,"Rain starting in the afternoon.","rain",2013-03-11 06:53:25,2013-03-11 18:42:16,0.99,0.0363,0.83,51.15,2013-03-11 22:00:00,63.22,2013-03-11 13:00:00,51.15,2013-03-11 22:00:00,63.22,2013-03-11 13:00:00,48.31,5.69,132,0.77,1014.12,7.72,0.76,0.1734,2013-03-11 16:00:00,"rain",NA,NA
30041,2013-03-11 23:00:00,"Mostly cloudy in the morning.","partly-cloudy-night",2013-03-12 06:52:04,2013-03-12 18:43:03,0.03,8e-04,0.52,38.56,2013-03-12 07:00:00,56.78,2013-03-12 16:00:00,31.39,2013-03-12 07:00:00,56.78,2013-03-12 16:00:00,34.1,9.77,295,0.64,1014.06,9.57,0.33,0.0126,2013-03-11 23:00:00,"rain",NA,NA
30041,2013-03-12 23:00:00,"Clear throughout the day.","clear-day",2013-03-13 06:50:43,2013-03-13 18:43:50,0.07,0,0,36.74,2013-03-13 06:00:00,53.27,2013-03-13 15:00:00,31.46,2013-03-13 22:00:00,53.27,2013-03-13 15:00:00,23.2,9.67,294,0.46,1021.1,10,0.03,0,NA,NA,NA,NA
