"Zipcode","time","summary","icon","sunriseTime","sunsetTime","moonPhase","precipIntensity","precipProbability","temperatureMin","temperatureMinTime","temperatureMax","temperatureMaxTime","apparentTemperatureMin","apparentTemperatureMinTime","apparentTemperatureMax","apparentTemperatureMaxTime","dewPoint","windSpeed","windBearing","humidity","pressure","visibility","cloudCover","precipIntensityMax","precipIntensityMaxTime","precipType","precipAccumulation","ozone"
67846,2013-01-11 00:00:00,"Windy in the afternoon.","wind",2013-01-11 08:00:18,2013-01-11 17:44:55,0.99,0,0,26.3,2013-01-11 23:00:00,59.45,2013-01-11 14:00:00,15.04,2013-01-11 23:00:00,59.45,2013-01-11 14:00:00,27.75,13.75,227,0.61,1000.94,9.67,0.06,0,NA,NA,NA,NA
67846,2013-01-12 00:00:00,"Partly cloudy until evening.","partly-cloudy-day",2013-01-12 08:00:04,2013-01-12 17:45:54,0.04,0,0,13.92,2013-01-12 22:00:00,25.8,2013-01-12 00:00:00,2.21,2013-01-12 23:00:00,14.38,2013-01-12 00:00:00,9.5,12.68,5,0.63,1018.28,10,0.19,0,NA,NA,NA,NA
67846,2013-01-13 00:00:00,"Mostly cloudy in the morning.","partly-cloudy-night",2013-01-13 07:59:48,2013-01-13 17:46:55,0.07,0,0,9.1,2013-01-13 05:00:00,25.27,2013-01-13 16:00:00,-2.9,2013-01-13 01:00:00,18.58,2013-01-13 16:00:00,6.19,5.35,359,0.65,1025.73,10,0.17,0,NA,NA,NA,NA
67846,2013-01-14 00:00:00,"Overcast starting in the evening.","cloudy",2013-01-14 07:59:31,2013-01-14 17:47:56,0.11,0,0,12.33,2013-01-14 04:00:00,28.15,2013-01-14 15:00:00,1.94,2013-01-14 07:00:00,18.6,2013-01-14 15:00:00,9.22,6.31,138,0.64,1028.12,9.99,0.37,0,NA,NA,NA,NA
67846,2013-01-15 00:00:00,"Mostly cloudy in the morning.","partly-cloudy-night",2013-01-15 07:59:11,2013-01-15 17:48:59,0.14,0,0,14.42,2013-01-15 08:00:00,30.73,2013-01-15 16:00:00,5.88,2013-01-15 04:00:00,24.43,2013-01-15 16:00:00,14.41,2.95,232,0.75,1025.03,9.43,0.34,0,NA,NA,NA,NA
67846,2013-01-16 00:00:00,"Mostly cloudy in the morning.","partly-cloudy-night",2013-01-16 07:58:49,2013-01-16 17:50:02,0.18,0,0,19.38,2013-01-16 02:00:00,53.32,2013-01-16 15:00:00,9.31,2013-01-16 01:00:00,53.32,2013-01-16 15:00:00,21.46,9.55,323,0.59,1022.42,10,0.16,0,NA,NA,NA,NA
67846,2013-01-17 00:00:00,"Clear throughout the day.","clear-day",2013-01-17 07:58:26,2013-01-17 17:51:05,0.21,0,0,24.26,2013-01-17 08:00:00,52.38,2013-01-17 16:00:00,14.82,2013-01-17 07:00:00,52.38,2013-01-17 16:00:00,21.97,4.63,272,0.6,1030.96,10,0,0,NA,NA,NA,NA
67846,2013-01-18 00:00:00,"Clear throughout the day.","clear-day",2013-01-18 07:58:00,2013-01-18 17:52:09,0.24,0,0,29.74,2013-01-18 08:00:00,57.29,2013-01-18 16:00:00,20.38,2013-01-18 08:00:00,57.29,2013-01-18 16:00:00,24.04,10.71,222,0.54,1021.72,10,0,0,NA,NA,NA,NA
67846,2013-01-19 00:00:00,"Clear throughout the day.","clear-day",2013-01-19 07:57:33,2013-01-19 17:53:14,0.27,0,0,28.52,2013-01-19 06:00:00,60.15,2013-01-19 15:00:00,18.17,2013-01-19 07:00:00,60.15,2013-01-19 15:00:00,18.71,7.89,346,0.44,1020.79,10,0,0,NA,NA,NA,NA
67846,2013-01-20 00:00:00,"Mostly cloudy overnight.","partly-cloudy-night",2013-01-20 07:57:04,2013-01-20 17:54:20,0.3,0,0,25.17,2013-01-20 07:00:00,51.04,2013-01-20 15:00:00,16.34,2013-01-20 08:00:00,51.04,2013-01-20 15:00:00,20.5,3.96,33,0.57,1023.96,10,0.06,0,NA,NA,NA,NA
67846,2013-01-21 00:00:00,"Mostly cloudy in the morning.","partly-cloudy-night",2013-01-21 07:56:33,2013-01-21 17:55:26,0.33,0,0,18.06,2013-01-21 07:00:00,44.66,2013-01-21 16:00:00,11.05,2013-01-21 07:00:00,38.12,2013-01-21 16:00:00,19.63,5.69,210,0.7,1026.3,9.99,0.17,0,NA,NA,NA,NA
67846,2013-01-22 00:00:00,"Clear throughout the day.","clear-day",2013-01-22 07:55:59,2013-01-22 17:56:32,0.36,0,0,18.45,2013-01-22 07:00:00,48.91,2013-01-22 15:00:00,10.07,2013-01-22 08:00:00,46.44,2013-01-22 15:00:00,18.91,2.65,92,0.64,1022,9.99,0,0,NA,NA,NA,NA
67846,2013-01-23 00:00:00,"Clear throughout the day.","clear-day",2013-01-23 07:55:25,2013-01-23 17:57:39,0.39,0,0,23.47,2013-01-23 05:00:00,57.03,2013-01-23 14:00:00,14.95,2013-01-23 08:00:00,57.03,2013-01-23 14:00:00,19.7,1.62,339,0.56,1022.62,9.99,0,0,NA,NA,NA,NA
67846,2013-01-24 00:00:00,"Mostly cloudy until evening.","partly-cloudy-day",2013-01-24 07:54:48,2013-01-24 17:58:46,0.42,0,0,18.62,2013-01-24 05:00:00,29.49,2013-01-24 16:00:00,7.42,2013-01-24 05:00:00,22.13,2013-01-24 16:00:00,18.1,4.19,91,0.79,1024.21,9.41,0.5,0,NA,NA,NA,NA
67846,2013-01-25 00:00:00,"Clear throughout the day.","clear-day",2013-01-25 07:54:09,2013-01-25 17:59:53,0.45,0,0,25.16,2013-01-25 01:00:00,53.11,2013-01-25 16:00:00,16.54,2013-01-25 07:00:00,53.11,2013-01-25 16:00:00,23.11,0.6,39,0.6,1023.14,9.44,0.04,0,NA,NA,NA,NA
67846,2013-01-26 00:00:00,"Overcast starting in the evening.","cloudy",2013-01-26 07:53:29,2013-01-26 18:01:01,0.48,0,0,27.5,2013-01-26 08:00:00,55.13,2013-01-26 15:00:00,19.98,2013-01-26 08:00:00,55.13,2013-01-26 15:00:00,27.33,11.77,160,0.62,1017.02,9.8,0.22,0,NA,NA,NA,NA
67846,2013-01-27 00:00:00,"Clear throughout the day.","clear-day",2013-01-27 07:52:47,2013-01-27 18:02:08,0.52,0,0,37.74,2013-01-27 23:00:00,63.3,2013-01-27 16:00:00,32.45,2013-01-27 00:00:00,63.3,2013-01-27 16:00:00,36.26,5.06,195,0.64,1006.45,9.87,0.02,0,NA,NA,NA,NA
67846,2013-01-28 00:00:00,"Windy starting in the afternoon, continuing until evening, and mostly cloudy overnight.","wind",2013-01-28 07:52:03,2013-01-28 18:03:16,0.55,0,0,29.02,2013-01-28 08:00:00,70.05,2013-01-28 14:00:00,20.09,2013-01-28 07:00:00,70.05,2013-01-28 14:00:00,30.57,13.78,210,0.59,1004.7,7.76,0.04,0,NA,NA,NA,NA
67846,2013-01-29 00:00:00,"Light snow starting in the evening.","snow",2013-01-29 07:51:18,2013-01-29 18:04:24,0.58,9e-04,0.47,26.92,2013-01-29 23:00:00,39.32,2013-01-29 01:00:00,15.22,2013-01-29 23:00:00,31.58,2013-01-29 01:00:00,28.46,15.86,0,0.82,1004.98,7.55,0.97,0.0091,2013-01-29 20:00:00,"rain",NA,NA
67846,2013-01-30 00:00:00,"Partly cloudy in the morning.","partly-cloudy-night",2013-01-30 07:50:30,2013-01-30 18:05:33,0.62,0,0,20.37,2013-01-30 09:00:00,37.41,2013-01-30 17:00:00,6.27,2013-01-30 09:00:00,28.84,2013-01-30 17:00:00,17.68,11.85,300,0.7,1015,9.95,0.15,0,NA,NA,NA,NA
67846,2013-01-31 00:00:00,"Partly cloudy until afternoon.","partly-cloudy-day",2013-01-31 07:49:41,2013-01-31 18:06:41,0.65,0,0,19.39,2013-01-31 23:00:00,40.31,2013-01-31 14:00:00,10.34,2013-01-31 22:00:00,31.88,2013-01-31 14:00:00,19.79,4.33,20,0.69,1021.81,9.95,0.29,0,NA,NA,NA,NA
67846,2013-02-01 00:00:00,"Clear throughout the day.","clear-day",2013-02-01 07:48:51,2013-02-01 18:07:49,0.69,0,0,16.15,2013-02-01 04:00:00,45.84,2013-02-01 17:00:00,4.65,2013-02-01 04:00:00,42.37,2013-02-01 17:00:00,19.16,8.11,199,0.7,1023.92,9.88,0.03,0,NA,NA,NA,NA
67846,2013-02-02 00:00:00,"Clear throughout the day.","clear-day",2013-02-02 07:47:59,2013-02-02 18:08:57,0.72,0,0,25.84,2013-02-02 07:00:00,55.13,2013-02-02 16:00:00,16.21,2013-02-02 07:00:00,55.13,2013-02-02 16:00:00,22.99,7.51,298,0.59,1025.85,10,0,0,NA,NA,NA,NA
67846,2013-02-03 00:00:00,"Clear throughout the day.","clear-day",2013-02-03 07:47:05,2013-02-03 18:10:06,0.76,0,0,27.63,2013-02-03 08:00:00,56.95,2013-02-03 16:00:00,20.41,2013-02-03 08:00:00,56.95,2013-02-03 16:00:00,21.69,4.64,177,0.48,1018.82,10,0,0,NA,NA,NA,NA
67846,2013-02-04 00:00:00,"Clear throughout the day.","clear-day",2013-02-04 07:46:10,2013-02-04 18:11:14,0.8,0,0,29.83,2013-02-04 08:00:00,54.48,2013-02-04 16:00:00,20.04,2013-02-04 07:00:00,54.48,2013-02-04 16:00:00,22.06,4.09,341,0.5,1013.4,10,0,0,NA,NA,NA,NA
67846,2013-02-05 00:00:00,"Clear throughout the day.","clear-day",2013-02-05 07:45:13,2013-02-05 18:12:22,0.83,0,0,26.01,2013-02-05 05:00:00,60.25,2013-02-05 14:00:00,18.26,2013-02-05 05:00:00,60.25,2013-02-05 14:00:00,21.24,2.8,47,0.46,1015.53,10,0,0,NA,NA,NA,NA
67846,2013-02-06 00:00:00,"Mostly cloudy in the morning.","partly-cloudy-day",2013-02-06 07:44:15,2013-02-06 18:13:30,0.87,0,0,30.11,2013-02-06 07:00:00,66.18,2013-02-06 16:00:00,22.31,2013-02-06 08:00:00,66.18,2013-02-06 16:00:00,30.17,9.09,177,0.59,1010.57,9.19,0.19,0,NA,NA,NA,NA
67846,2013-02-07 00:00:00,"Windy and mostly cloudy in the morning.","wind",2013-02-07 07:43:15,2013-02-07 18:14:37,0.91,0,0,31.34,2013-02-07 23:00:00,54.04,2013-02-07 16:00:00,26.22,2013-02-07 23:00:00,54.04,2013-02-07 16:00:00,25.55,14.1,7,0.49,1017.4,9.7,0.22,0,NA,NA,NA,NA
67846,2013-02-08 00:00:00,"Clear throughout the day.","clear-day",2013-02-08 07:42:14,2013-02-08 18:15:45,0.95,0,0,26.08,2013-02-08 07:00:00,52.8,2013-02-08 14:00:00,16.88,2013-02-08 08:00:00,52.8,2013-02-08 14:00:00,19.55,14.23,179,0.49,1020.58,9.98,0,0,NA,NA,NA,NA
67846,2013-02-09 00:00:00,"Windy and mostly cloudy in the evening.","wind",2013-02-09 07:41:11,2013-02-09 18:16:52,0.98,2e-04,0.04,32.69,2013-02-09 08:00:00,57.47,2013-02-09 15:00:00,23.24,2013-02-09 08:00:00,57.47,2013-02-09 15:00:00,27.83,19.81,167,0.55,1005.78,9.29,0.15,0.0018,2013-02-09 20:00:00,"rain",NA,NA
67846,2013-02-10 00:00:00,"Windy until afternoon and partly cloudy starting in the afternoon, continuing until evening.","wind",2013-02-10 07:40:07,2013-02-10 18:17:59,0.02,0,0,25.99,2013-02-10 23:00:00,44.93,2013-02-10 16:00:00,16.64,2013-02-10 23:00:00,36,2013-02-10 16:00:00,19.08,18,306,0.51,1006.47,10,0.2,9e-04,2013-02-10 03:00:00,NA,NA,NA
67846,2013-02-11 00:00:00,"Mostly cloudy overnight.","partly-cloudy-night",2013-02-11 07:39:02,2013-02-11 18:19:06,0.06,0,0,17.52,2013-02-11 07:00:00,41.01,2013-02-11 16:00:00,7.1,2013-02-11 07:00:00,37.9,2013-02-11 16:00:00,11.54,4.33,13,0.52,1021.75,10,0.07,0,NA,NA,NA,NA
67846,2013-02-12 00:00:00,"Mostly cloudy until afternoon.","partly-cloudy-day",2013-02-12 07:37:55,2013-02-12 18:20:13,0.09,3e-04,0.08,22.91,2013-02-12 23:00:00,44.44,2013-02-12 17:00:00,13.08,2013-02-12 23:00:00,44.44,2013-02-12 17:00:00,19.9,2.42,338,0.61,1018.49,9.57,0.45,0.0026,2013-02-12 03:00:00,"snow",0.06,NA
67846,2013-02-13 00:00:00,"Clear throughout the day.","clear-day",2013-02-13 07:36:47,2013-02-13 18:21:19,0.12,0,0,18.34,2013-02-13 02:00:00,53.53,2013-02-13 16:00:00,9.03,2013-02-13 03:00:00,53.53,2013-02-13 16:00:00,12.34,7.49,285,0.44,1016.23,9.99,0,0,NA,NA,NA,NA
67846,2013-02-14 00:00:00,"Mostly cloudy throughout the day.","partly-cloudy-day",2013-02-14 07:35:38,2013-02-14 18:22:25,0.15,1e-04,0.04,28.92,2013-02-14 02:00:00,43.76,2013-02-14 14:00:00,19.93,2013-02-14 02:00:00,37.13,2013-02-14 14:00:00,22.67,10.85,351,0.63,1020.95,10,0.62,0.0018,2013-02-14 15:00:00,"rain",NA,NA
67846,2013-02-15 00:00:00,"Mostly cloudy until evening.","partly-cloudy-day",2013-02-15 07:34:27,2013-02-15 18:23:31,0.19,0,0,16.96,2013-02-15 08:00:00,41.78,2013-02-15 16:00:00,9.23,2013-02-15 03:00:00,36.29,2013-02-15 16:00:00,16.44,6.2,332,0.67,1029.37,9.93,0.4,0,NA,NA,NA,NA
67846,2013-02-16 00:00:00,"Clear throughout the day.","clear-day",2013-02-16 07:33:16,2013-02-16 18:24:36,0.22,0,0,16.32,2013-02-16 05:00:00,61,2013-02-16 16:00:00,7.54,2013-02-16 05:00:00,61,2013-02-16 16:00:00,16.74,7.31,289,0.51,1022.55,10,0.06,0,NA,NA,NA,NA
67846,2013-02-17 00:00:00,"Windy overnight.","wind",2013-02-17 07:32:03,2013-02-17 18:25:41,0.25,0,0,24.22,2013-02-17 07:00:00,69.85,2013-02-17 16:00:00,16.02,2013-02-17 07:00:00,69.85,2013-02-17 16:00:00,15.26,6.69,217,0.36,1007.88,10,0,0,NA,NA,NA,NA
67846,2013-02-18 00:00:00,"Windy and mostly cloudy in the morning.","wind",2013-02-18 07:30:49,2013-02-18 18:26:46,0.28,0,0,24.76,2013-02-18 23:00:00,47.83,2013-02-18 16:00:00,17.5,2013-02-18 23:00:00,40.51,2013-02-18 16:00:00,16.76,18.86,344,0.43,1010.6,10,0.18,0,NA,NA,NA,NA
67846,2013-02-19 00:00:00,"Mostly cloudy overnight.","partly-cloudy-night",2013-02-19 07:29:34,2013-02-19 18:27:50,0.31,0,0,13.74,2013-02-19 07:00:00,48.35,2013-02-19 15:00:00,5.01,2013-02-19 06:00:00,42.07,2013-02-19 15:00:00,14.15,7.8,124,0.51,1022.4,10,0,0,NA,NA,NA,NA
67846,2013-02-20 00:00:00,"Snow (1–2 in.) throughout the day and windy starting in the evening.","snow",2013-02-20 07:28:17,2013-02-20 18:28:54,0.34,0.0052,0.58,28.17,2013-02-20 23:00:00,31.95,2013-02-20 03:00:00,13.53,2013-02-20 13:00:00,19.23,2013-02-20 03:00:00,25.95,23.72,132,0.86,1014.12,3.81,0.89,0.0182,2013-02-20 15:00:00,"snow",1.126,NA
67846,2013-02-21 00:00:00,"Heavy snow (1–3 in.) until evening.","snow",2013-02-21 07:27:00,2013-02-21 18:29:58,0.37,0.0061,0.7,9.17,2013-02-21 23:00:00,28.11,2013-02-21 00:00:00,-6.72,2013-02-21 23:00:00,14.53,2013-02-21 00:00:00,15.36,10.35,27,0.85,1011.13,4.08,0.88,0.0475,2013-02-21 17:00:00,"snow",2.327,NA
67846,2013-02-22 00:00:00,"Clear throughout the day.","clear-day",2013-02-22 07:25:42,2013-02-22 18:31:01,0.4,0,0,3.47,2013-02-22 08:00:00,28.2,2013-02-22 15:00:00,-11.83,2013-02-22 05:00:00,23.13,2013-02-22 15:00:00,9.86,5.48,285,0.8,1019.62,9.47,0.03,0,NA,NA,NA,NA
67846,2013-02-23 00:00:00,"Partly cloudy in the morning.","partly-cloudy-day",2013-02-23 07:24:23,2013-02-23 18:32:04,0.43,0,0,15.11,2013-02-23 01:00:00,35.39,2013-02-23 16:00:00,4.83,2013-02-23 01:00:00,26.31,2013-02-23 16:00:00,21.57,7.31,196,0.85,1013.66,6.5,0.09,0,NA,NA,NA,NA
67846,2013-02-24 00:00:00,"Foggy until evening and windy overnight.","wind",2013-02-24 07:23:03,2013-02-24 18:33:06,0.46,0,0,20.51,2013-02-24 08:00:00,28.1,2013-02-24 23:00:00,11.65,2013-02-24 07:00:00,14.63,2013-02-24 23:00:00,23.09,8.11,31,0.9,1010.31,3.89,0.64,9e-04,2013-02-24 21:00:00,NA,NA,NA
67846,2013-02-25 00:00:00,"Windy until afternoon and flurries in the morning.","snow",2013-02-25 07:21:42,2013-02-25 18:34:08,0.49,6e-04,0.06,23.22,2013-02-25 23:00:00,32.12,2013-02-25 16:00:00,11.51,2013-02-25 05:00:00,19.02,2013-02-25 16:00:00,24.51,25.56,6,0.84,1014.41,6.2,0.82,0.0022,2013-02-25 10:00:00,"snow",0.125,NA
67846,2013-02-26 00:00:00,"Clear throughout the day.","clear-day",2013-02-26 07:20:20,2013-02-26 18:35:10,0.53,0,0,15.09,2013-02-26 07:00:00,35.11,2013-02-26 17:00:00,1.75,2013-02-26 07:00:00,30.98,2013-02-26 17:00:00,18.02,8.36,349,0.76,1012.98,9.97,0.06,0,NA,NA,NA,NA
67846,2013-02-27 00:00:00,"Partly cloudy in the afternoon.","partly-cloudy-day",2013-02-27 07:18:57,2013-02-27 18:36:11,0.56,0,0,21.76,2013-02-27 02:00:00,37.78,2013-02-27 16:00:00,10.85,2013-02-27 05:00:00,28.02,2013-02-27 16:00:00,22.15,13.91,336,0.74,1021.93,10,0.16,0,NA,NA,NA,NA
67846,2013-02-28 00:00:00,"Mostly cloudy overnight.","partly-cloudy-night",2013-02-28 07:17:33,2013-02-28 18:37:12,0.6,0,0,23.09,2013-02-28 07:00:00,42.67,2013-02-28 16:00:00,11.35,2013-02-28 07:00:00,35.9,2013-02-28 16:00:00,20.86,7.94,323,0.65,1025.04,10,0.06,0,NA,NA,NA,NA
67846,2013-03-01 00:00:00,"Partly cloudy in the afternoon.","partly-cloudy-day",2013-03-01 07:16:09,2013-03-01 18:38:13,0.63,0,0,27.86,2013-03-01 22:00:00,43.58,2013-03-01 15:00:00,17.83,2013-03-01 07:00:00,35.63,2013-03-01 15:00:00,24.9,9.41,349,0.7,1025.75,9.9,0.31,0,NA,NA,NA,NA
67846,2013-03-02 00:00:00,"Partly cloudy in the morning.","partly-cloudy-night",2013-03-02 07:14:44,2013-03-02 18:39:13,0.67,0,0,25.23,2013-03-02 01:00:00,60.82,2013-03-02 16:00:00,18.26,2013-03-02 00:00:00,60.82,2013-03-02 16:00:00,28.94,4.73,287,0.66,1024.28,9.9,0.15,0,NA,NA,NA,NA
67846,2013-03-03 00:00:00,"Clear throughout the day.","clear-day",2013-03-03 07:13:18,2013-03-03 18:40:13,0.71,0,0,32.71,2013-03-03 07:00:00,67.29,2013-03-03 17:00:00,26.57,2013-03-03 08:00:00,67.29,2013-03-03 17:00:00,31.96,4.47,220,0.59,1008.45,9.95,0,0,NA,NA,NA,NA
67846,2013-03-04 00:00:00,"Mostly cloudy starting in the afternoon.","partly-cloudy-night",2013-03-04 07:11:52,2013-03-04 18:41:12,0.75,0,0,33.68,2013-03-04 23:00:00,51.09,2013-03-04 14:00:00,21.89,2013-03-04 19:00:00,51.09,2013-03-04 14:00:00,31.19,16.67,3,0.69,1008.77,9.36,0.32,0,NA,NA,NA,NA
67846,2013-03-05 00:00:00,"Clear throughout the day.","clear-day",2013-03-05 07:10:24,2013-03-05 18:42:11,0.78,0,0,20.4,2013-03-05 07:00:00,45.77,2013-03-05 16:00:00,7.64,2013-03-05 07:00:00,41.57,2013-03-05 16:00:00,13.98,10.12,336,0.5,1027.84,10,0,0,NA,NA,NA,NA
67846,2013-03-06 00:00:00,"Clear throughout the day.","clear-day",2013-03-06 07:08:57,2013-03-06 18:43:10,0.82,0,0,26.84,2013-03-06 03:00:00,60.71,2013-03-06 15:00:00,17.86,2013-03-06 05:00:00,60.71,2013-03-06 15:00:00,19.7,17.34,161,0.45,1021.76,10,0,0,NA,NA,NA,NA
67846,2013-03-07 00:00:00,"Clear throughout the day.","clear-day",2013-03-07 07:07:28,2013-03-07 18:44:09,0.86,2e-04,0.17,37.03,2013-03-07 07:00:00,70.15,2013-03-07 16:00:00,28.79,2013-03-07 00:00:00,70.15,2013-03-07 16:00:00,25.44,10.28,158,0.39,1012.73,10,0,0.0044,2013-03-07 22:00:00,"rain",NA,NA
67846,2013-03-08 00:00:00,"Mostly cloudy starting in the afternoon.","partly-cloudy-night",2013-03-08 07:05:59,2013-03-08 18:45:07,0.89,2e-04,0.18,42.38,2013-03-08 03:00:00,68.74,2013-03-08 14:00:00,37.1,2013-03-08 03:00:00,68.74,2013-03-08 14:00:00,40.35,15.36,165,0.63,1009.28,9.66,0.31,0.0045,2013-03-08 23:00:00,"rain",NA,NA
67846,2013-03-09 00:00:00,"Mostly cloudy starting in the evening and windy overnight.","wind",2013-03-09 07:04:30,2013-03-09 18:46:05,0.93,1e-04,0.02,32.54,2013-03-09 23:00:00,64.28,2013-03-09 13:00:00,18.83,2013-03-09 23:00:00,64.28,2013-03-09 13:00:00,38.47,5.79,239,0.68,1001.53,9.79,0.52,0.0011,2013-03-09 22:00:00,"rain",NA,NA
67846,2013-03-10 00:00:00,"Windy and foggy in the morning.","wind",2013-03-10 08:03:00,2013-03-10 19:47:02,0.96,6e-04,0.54,21.25,2013-03-10 23:00:00,35.81,2013-03-10 17:00:00,9.84,2013-03-10 07:00:00,23.22,2013-03-10 17:00:00,18.68,26.79,349,0.66,1016.13,7.91,0.52,0.0142,2013-03-10 07:00:00,"snow",0.153,NA
67846,2013-03-11 00:00:00,"Mostly cloudy starting in the evening.","partly-cloudy-night",2013-03-11 08:01:30,2013-03-11 19:48:00,0.99,0,0,18.15,2013-03-11 05:00:00,59.59,2013-03-11 17:00:00,8.03,2013-03-11 02:00:00,59.59,2013-03-11 17:00:00,19.48,5.62,328,0.53,1016.63,10,0.19,0,NA,NA,NA,NA
67846,2013-03-12 00:00:00,"Drizzle in the morning.","rain",2013-03-12 07:59:59,2013-03-12 19:48:57,0.04,6e-04,0.34,32.63,2013-03-12 08:00:00,51.21,2013-03-12 17:00:00,23.63,2013-03-12 08:00:00,51.21,2013-03-12 17:00:00,25.55,9.75,351,0.58,1024.06,9.93,0.51,0.0071,2013-03-12 05:00:00,"rain",NA,NA
67846,2013-03-13 00:00:00,"Clear throughout the day.","clear-day",2013-03-13 07:58:28,2013-03-13 19:49:54,0.07,0,0,26.73,2013-03-13 07:00:00,66.67,2013-03-13 18:00:00,18.94,2013-03-13 07:00:00,66.67,2013-03-13 18:00:00,24.88,8.02,189,0.47,1025.39,10,0,0,NA,NA,NA,NA
67846,2013-03-14 00:00:00,"Clear throughout the day.","clear-day",2013-03-14 07:56:57,2013-03-14 19:50:50,0.1,0,0,36.06,2013-03-14 08:00:00,75.13,2013-03-14 17:00:00,29.85,2013-03-14 08:00:00,75.13,2013-03-14 17:00:00,28.71,1.84,285,0.4,1020.67,10,0,0,NA,NA,NA,NA
67846,2013-03-15 00:00:00,"Clear throughout the day.","clear-day",2013-03-15 07:55:25,2013-03-15 19:51:47,0.13,0,0,42.08,2013-03-15 05:00:00,81.83,2013-03-15 18:00:00,37.25,2013-03-15 06:00:00,79.1,2013-03-15 18:00:00,26.86,5.29,250,0.33,1011.21,10,0,0,NA,NA,NA,NA
